x,y,timestamp,pen_status
44375.242,14649.206,787.17053,0.0
44304.758,14694.107,792.47107,0.0
44309.12,14681.775,806.7745,0.0
44318.336,14696.683,808.6055,0.0
44312.754,14694.857,810.4758,1.0
44375.777,14697.019,830.2343,1.0
44416.645,14696.66,834.3009,1.0
44357.152,14710.756,836.2606,1.0
44396.53,14712.805,840.0417,1.0
44372.707,14692.158,857.7803,1.0
44333.902,14689.906,860.07526,1.0
44351.25,14712.702,860.31964,1.0
44331.03,14712.773,877.36084,1.0
44366.504,14728.585,890.23456,1.0
44389.043,14680.926,898.3228,1.0
44339.234,14700.438,898.7325,1.0
44356.426,14699.53,900.23456,1.0
44350.2,14685.907,906.43494,1.0
44353.34,14711.425,926.05615,1.0
44342.305,14716.822,931.138,1.0
44341.31,14723.155,933.5245,1.0
44358.97,14716.993,933.6404,1.0
44363.457,14695.016,935.83356,1.0
44352.43,14713.214,939.99066,1.0
44386.723,14713.506,940.2012,1.0
44382.965,14719.924,943.4845,1.0
44404.766,14712.0,948.8849,1.0
44384.715,14705.967,949.9545,1.0
44326.902,14699.004,961.6729,1.0
44364.434,14718.406,962.3101,1.0
44363.348,14710.915,967.04095,1.0
44366.293,14713.704,979.08704,1.0
44387.152,14704.173,979.561,1.0
44406.816,14660.149,984.0768,1.0
44379.04,14698.583,988.4199,1.0
44324.656,14673.525,993.08264,1.0
44390.668,14649.408,996.2164,1.0
44361.684,14678.625,996.81836,1.0
44382.254,14641.63,997.7869,1.0
44360.305,14614.408,999.19696,1.0
44364.664,14595.178,1005.88354,1.0
44357.42,14536.154,1006.6017,1.0
44394.02,14623.024,1007.3089,1.0
44364.72,14574.224,1025.8783,1.0
44371.223,14509.805,1026.7334,1.0
44402.902,14458.9,1027.9645,1.0
44464.043,14461.847,1028.0105,1.0
44372.05,14432.567,1032.2703,1.0
44386.85,14444.057,1033.8569,1.0
44402.55,14341.639,1038.3691,1.0
44385.164,14411.207,1048.6307,1.0
44375.5,14328.7295,1050.0132,1.0
44415.656,14318.068,1053.5574,1.0
44382.996,14273.764,1054.6785,1.0
44403.0,14242.032,1074.4591,1.0
44453.836,14243.785,1075.1536,1.0
44424.062,14229.466,1076.9974,1.0
44472.566,14166.584,1083.0859,1.0
44446.46,14139.084,1088.4369,1.0
44385.8,14088.887,1089.4366,1.0
44450.39,14092.824,1090.0452,1.0
44418.754,14062.469,1090.6461,1.0
44458.383,14047.653,1092.9229,1.0
44452.406,14019.502,1092.9314,1.0
44480.156,14007.579,1095.2538,1.0
44474.156,13967.446,1103.0013,1.0
44396.1,13879.824,1103.0026,1.0
44424.156,13863.189,1105.1404,1.0
44521.785,13782.946,1106.3798,1.0
44486.54,13754.139,1113.9615,1.0
44515.41,13717.184,1125.0327,1.0
44557.277,13696.409,1131.971,1.0
44558.664,13631.429,1132.4388,1.0
44581.992,13637.322,1133.5782,1.0
44566.066,13652.904,1138.1237,1.0
44546.254,13548.518,1139.1682,1.0
44521.633,13512.466,1139.8578,1.0
44540.305,13465.564,1143.2284,1.0
44559.695,13419.727,1143.4131,1.0
44570.047,13393.134,1149.0967,1.0
44602.68,13354.04,1150.5316,1.0
44515.82,13277.254,1150.7047,1.0
44613.883,13319.428,1157.879,1.0
44476.16,13228.162,1164.9271,1.0
44576.105,13232.399,1165.27,1.0
44615.203,13149.868,1170.2509,1.0
44604.29,13128.624,1171.5234,1.0
44676.684,13135.494,1171.6284,1.0
44685.66,13095.191,1175.9701,1.0
44684.117,13083.214,1178.7083,1.0
44631.523,12991.196,1181.7347,1.0
44728.727,12940.204,1186.7043,1.0
44662.477,12952.359,1187.9567,1.0
44645.63,12843.654,1197.9822,1.0
44542.074,12778.839,1199.3231,1.0
44751.062,12790.762,1204.1276,1.0
44672.9,12725.769,1213.5972,1.0
44638.242,12651.501,1216.4741,1.0
44651.56,12603.194,1220.4543,1.0
44729.25,12639.397,1221.8462,1.0
44767.36,12573.974,1226.2811,1.0
44739.83,12547.592,1226.4279,1.0
44691.758,12445.604,1226.8394,1.0
44771.133,12466.324,1234.7003,1.0
44687.09,12393.232,1239.8549,1.0
44782.12,12386.788,1242.1971,1.0
44747.695,12359.13,1243.8542,1.0
44729.957,12284.929,1248.6061,1.0
44757.496,12190.863,1251.7769,1.0
44743.86,12173.722,1253.0654,1.0
44815.734,12146.146,1256.4166,1.0
44817.152,12135.8125,1256.6411,1.0
44803.56,12058.096,1273.7898,1.0
44734.285,12096.465,1276.3912,1.0
44810.562,12006.739,1277.2233,1.0
44759.492,11999.053,1285.102,1.0
44758.5,11955.789,1286.44,1.0
44685.664,11901.965,1291.0918,1.0
44716.332,11928.17,1293.0774,1.0
44736.176,11904.646,1293.7876,1.0
44691.207,11801.503,1295.2632,1.0
44814.43,11811.861,1295.678,1.0
44761.715,11717.377,1297.2831,1.0
44770.438,11760.317,1298.6783,1.0
44697.094,11674.288,1300.6974,1.0
44776.434,11606.726,1304.3372,1.0
44804.043,11544.791,1311.4739,1.0
44692.316,11540.993,1312.5803,1.0
44759.473,11576.14,1317.125,1.0
44767.086,11508.727,1319.8524,1.0
44662.855,11481.643,1325.3165,1.0
44737.875,11478.792,1325.6886,1.0
44772.723,11416.067,1330.1342,1.0
44708.797,11403.894,1334.5051,1.0
44632.863,11356.732,1336.1123,1.0
44589.312,11294.583,1336.1447,1.0
44597.992,11313.823,1344.6871,1.0
44751.727,11235.697,1346.6583,1.0
44657.25,11225.402,1350.4591,1.0
44618.62,11219.082,1350.8785,1.0
44779.63,11224.604,1350.9199,1.0
44638.7,11194.055,1353.0931,1.0
44690.14,11210.819,1355.9171,1.0
44634.992,11084.484,1358.7983,1.0
44655.42,11172.66,1361.7881,1.0
44669.453,11120.832,1367.552,1.0
44697.79,11141.078,1368.009,1.0
44735.24,11119.769,1386.7833,1.0
44517.715,11041.03,1389.0023,1.0
44600.96,11116.288,1390.1005,1.0
44715.832,11165.845,1391.9596,1.0
44566.31,11089.239,1392.5071,1.0
44647.094,11090.929,1393.9558,1.0
44736.91,11161.845,1398.3,1.0
44632.207,11089.087,1399.3451,1.0
44631.902,11129.22,1402.0815,1.0
44684.66,11125.509,1403.7014,1.0
44775.55,11088.692,1405.9105,1.0
44628.44,11068.643,1408.0554,1.0
44730.445,11128.196,1408.1376,1.0
44560.758,11106.339,1409.3517,1.0
44614.332,11112.098,1411.1622,1.0
44634.35,11171.192,1411.4869,1.0
44685.367,11118.72,1422.025,1.0
44611.082,11078.036,1422.6913,1.0
44674.28,11158.049,1426.006,1.0
44783.633,11152.5205,1427.6224,1.0
44662.445,11100.517,1430.3846,1.0
44779.1,11130.6455,1433.1282,1.0
44683.24,11109.5625,1438.9133,1.0
44708.574,11185.469,1446.5781,1.0
44579.566,11076.814,1448.3766,1.0
44696.8,11147.574,1449.2028,1.0
44659.414,11091.467,1449.9745,1.0
44736.504,11117.739,1452.7609,1.0
44786.29,11131.999,1456.3195,1.0
44820.184,11137.694,1460.9397,1.0
44781.207,11106.684,1464.5232,1.0
44843.54,11138.756,1464.9598,1.0
44858.2,11134.213,1467.7667,1.0
44988.445,11125.21,1473.369,1.0
44970.48,11177.969,1479.7585,1.0
44925.883,11185.088,1488.5774,1.0
44928.406,11120.923,1492.3475,1.0
45091.844,11155.929,1495.6124,1.0
45176.875,11202.254,1496.5487,1.0
45136.098,11198.546,1497.5511,1.0
45103.3,11192.056,1499.7797,1.0
45198.09,11168.104,1501.8079,1.0
45171.55,11171.75,1509.224,1.0
45302.098,11178.1875,1509.5161,1.0
45125.883,11097.858,1509.9143,1.0
45358.242,11184.32,1511.1803,1.0
45369.965,11219.421,1513.2927,1.0
45340.047,11146.228,1514.6079,1.0
45504.22,11172.629,1518.5879,1.0
45538.527,11210.112,1520.2124,1.0
45487.94,11114.84,1520.6305,1.0
45614.176,11191.306,1522.0308,1.0
45598.332,11156.993,1524.185,1.0
45690.375,11178.884,1525.7837,1.0
45724.414,11130.595,1527.9827,1.0
45795.9,11153.715,1530.5112,1.0
45813.47,11104.852,1532.7878,1.0
45949.137,11105.609,1532.8578,1.0
45884.92,11167.912,1542.2135,1.0
45998.49,11173.228,1543.8685,1.0
46049.895,11161.351,1545.0073,1.0
45997.094,11102.119,1546.1538,1.0
46136.133,11129.941,1547.3529,1.0
46243.484,11115.509,1550.5536,1.0
46304.484,11118.131,1552.5936,1.0
46386.656,11106.356,1553.4387,1.0
46384.715,11109.451,1554.7642,1.0
46410.06,11114.905,1559.7454,1.0
46461.57,11121.948,1560.7555,1.0
46502.664,11071.486,1560.9149,1.0
46548.09,11085.384,1565.2026,1.0
46614.832,11074.923,1565.8931,1.0
46664.617,11037.033,1569.1888,1.0
46745.37,11050.373,1570.3759,1.0
46696.84,10997.571,1575.9877,1.0
46747.37,11099.944,1579.545,1.0
46813.434,11097.782,1580.5586,1.0
46856.203,11061.103,1581.6824,1.0
46859.04,11025.678,1584.1254,1.0
46837.77,10985.225,1590.2484,1.0
46921.953,11041.651,1593.1355,1.0
46925.906,10979.775,1596.7212,1.0
46911.29,11047.083,1603.031,1.0
47093.824,11016.176,1607.0165,1.0
47097.363,10957.719,1607.2142,1.0
47139.64,11017.1875,1611.437,1.0
47182.176,11105.083,1612.2999,1.0
47137.684,10955.446,1621.8679,1.0
47192.51,11024.476,1623.1619,1.0
47238.63,10954.626,1623.387,1.0
47258.76,11085.374,1623.5564,1.0
47263.52,11005.17,1629.989,1.0
47290.445,10998.799,1634.361,1.0
47399.65,10994.869,1636.5828,1.0
47319.12,10863.829,1643.7692,1.0
47353.3,10984.894,1652.3999,1.0
47377.133,10957.288,1652.4363,1.0
47402.49,10964.043,1658.2198,1.0
47449.14,10876.306,1662.8739,1.0
47432.477,10948.893,1663.9791,1.0
47487.45,10820.444,1668.2793,1.0
47480.71,10929.167,1671.0917,1.0
47508.4,10937.159,1672.475,1.0
47515.13,10924.704,1677.332,1.0
47543.316,10935.319,1680.0625,1.0
47597.83,10916.293,1683.0314,1.0
47526.105,10951.026,1688.8516,1.0
47613.96,10895.814,1696.1086,1.0
47505.324,10843.208,1697.8491,1.0
47581.484,10914.993,1700.11,1.0
47583.133,10939.096,1700.9674,1.0
47540.336,10917.285,1702.4019,1.0
47593.902,10910.697,1704.4852,1.0
47618.65,10943.203,1709.5004,1.0
47577.242,10897.693,1723.203,1.0
47586.31,10980.61,1725.4156,1.0
47634.402,10863.569,1729.5803,1.0
47582.39,10910.531,1731.5157,1.0
47600.523,10904.189,1731.6533,1.0
47603.707,10985.148,1735.9841,1.0
47581.246,10947.402,1736.045,1.0
47617.668,10977.344,1743.5187,0.0
47611.008,10982.649,1754.2681,0.0
47525.562,10967.166,1754.3523,0.0
47527.78,11054.999,1760.4203,0.0
47506.316,11094.489,1763.0187,0.0
47512.17,11106.819,1764.6072,0.0
47502.004,11150.403,1770.114,0.0
47638.28,11243.174,1779.1057,0.0
47630.28,11300.55,1783.07,0.0
47681.625,11379.223,1795.1075,0.0
47638.117,11310.03,1796.8523,0.0
47989.69,12059.413,1797.8254,0.0
48002.85,12081.528,1798.9658,0.0
47954.066,12123.221,1810.1539,0.0
47922.207,12215.342,1818.6942,0.0
47942.906,12257.468,1822.7595,0.0
47991.36,12452.442,1823.191,0.0
47969.793,12606.714,1827.3301,0.0
47939.57,12733.829,1828.9548,0.0
47929.19,12869.864,1831.3638,0.0
47803.53,12999.906,1840.1373,0.0
47747.043,13172.478,1841.7893,0.0
47741.797,13356.234,1843.0145,0.0
47571.09,13488.283,1843.1235,0.0
47520.133,13583.082,1847.7273,0.0
47508.78,13772.146,1852.4924,0.0
47491.594,13838.723,1855.4447,0.0
47436.555,13929.2295,1856.5449,0.0
47382.312,14035.03,1866.8254,0.0
47384.59,14139.574,1870.7377,0.0
47359.836,14217.087,1872.081,0.0
47359.13,14321.967,1873.8884,0.0
47279.71,14426.732,1874.8408,0.0
47279.867,14374.761,1883.484,0.0
47278.227,14513.869,1886.9166,0.0
47350.664,14589.568,1895.4202,0.0
47263.465,14596.365,1915.074,0.0
47253.574,14598.294,1916.4823,0.0
47331.78,14632.611,1918.4667,0.0
47300.65,14644.005,1924.497,0.0
47276.215,14658.567,1934.4147,0.0
47268.586,14651.774,1936.9861,0.0
47246.59,14686.404,1944.8965,0.0
47240.54,14676.299,1967.8127,0.0
47283.582,14540.542,1971.409,0.0
47258.777,14647.07,1972.2958,0.0
47321.49,14634.648,1983.0161,0.0
47254.723,14597.291,1995.9263,0.0
47218.977,14544.61,2015.4877,0.0
47293.66,14488.743,2034.3325,0.0
47297.9,14552.475,2045.0358,0.0
47204.523,14383.738,2045.1158,0.0
47233.86,14350.236,2069.5361,0.0
47292.71,14495.485,2074.2473,0.0
47284.64,14256.819,2078.1643,0.0
47277.36,14294.392,2084.84,0.0
47213.39,14294.637,2092.5557,0.0
47197.78,14298.921,2093.1582,0.0
47239.375,14304.983,2096.6257,0.0
47268.04,14349.187,2107.7395,0.0
47275.773,14382.754,2110.7869,0.0
47258.13,14267.264,2112.465,0.0
47254.203,14344.824,2113.8394,0.0
47273.86,14348.911,2117.6902,0.0
47297.39,14331.912,2121.251,0.0
47213.223,14367.982,2125.8145,0.0
47242.344,14480.238,2129.9543,0.0
47221.0,14439.667,2131.6597,0.0
47240.797,14359.516,2142.534,0.0
47163.22,14518.4375,2144.0493,0.0
47106.332,14439.467,2151.4448,0.0
47182.61,14464.332,2153.3835,0.0
47209.945,14496.191,2157.474,0.0
47248.312,14588.022,2157.5144,0.0
47190.227,14549.072,2160.5957,0.0
47245.67,14619.247,2166.0056,0.0
47160.688,14512.718,2167.4392,0.0
47205.3,14636.775,2169.2834,0.0
47261.88,14576.912,2170.7114,0.0
47185.863,14589.4375,2179.7188,0.0
47252.984,14633.955,2181.607,0.0
47234.457,14660.82,2184.037,0.0
47183.88,14609.868,2195.9866,0.0
47148.125,14615.542,2199.2573,1.0
47140.99,14655.007,2200.5073,1.0
47221.715,14618.71,2201.8665,1.0
47211.844,14632.665,2203.7092,1.0
47150.71,14651.2705,2205.2197,1.0
47163.953,14660.949,2205.9834,1.0
47171.883,14618.244,2208.5286,1.0
47187.535,14693.361,2209.4526,1.0
47096.31,14663.417,2220.1462,1.0
47159.742,14657.15,2228.1514,1.0
47188.883,14702.225,2228.8728,1.0
47190.297,14587.984,2230.6985,1.0
47180.78,14672.912,2234.156,1.0
47179.344,14667.608,2235.0244,1.0
47154.56,14695.028,2236.117,1.0
47173.094,14668.105,2237.641,1.0
47172.348,14665.6875,2240.5657,1.0
47182.56,14629.923,2244.8645,1.0
47137.125,14639.101,2245.0066,1.0
47193.23,14640.697,2245.6028,1.0
47211.8,14603.339,2245.8267,1.0
47138.65,14592.961,2251.6807,1.0
47205.55,14578.216,2262.2554,1.0
47196.164,14490.061,2262.4978,1.0
47243.77,14538.613,2268.7104,1.0
47221.1,14433.543,2271.351,1.0
47212.63,14421.495,2271.81,1.0
47203.395,14387.998,2272.1182,1.0
47217.727,14319.496,2272.7346,1.0
47179.35,14289.516,2277.939,1.0
47118.207,14322.461,2278.1729,1.0
47123.41,14214.868,2278.211,1.0
47145.574,14212.057,2281.3972,1.0
47121.746,14223.455,2287.12,1.0
47131.176,14120.506,2287.9526,1.0
47094.734,14146.322,2290.1394,1.0
47133.86,14101.166,2292.8562,1.0
47186.176,14082.685,2296.0159,1.0
47114.83,14044.807,2297.1313,1.0
47109.9,13950.294,2297.9197,1.0
47184.957,13928.689,2301.3242,1.0
47174.39,13893.531,2304.126,1.0
47169.78,13748.456,2308.7368,1.0
47261.523,13769.646,2309.4556,1.0
47229.418,13694.852,2311.7725,1.0
47201.25,13640.972,2324.125,1.0
47209.035,13591.561,2327.2568,1.0
47254.316,13483.076,2328.808,1.0
47233.227,13470.086,2329.6145,1.0
47229.363,13418.099,2330.7212,1.0
47252.332,13316.246,2334.3474,1.0
47259.734,13244.795,2337.5278,1.0
47323.953,13194.73,2340.0806,1.0
47314.87,13160.211,2341.256,1.0
47295.902,13051.804,2342.3481,1.0
47340.703,13023.219,2344.5066,1.0
47372.152,12995.684,2350.8098,1.0
47334.21,12972.199,2352.7764,1.0
47334.25,12878.721,2355.716,1.0
47287.008,12878.646,2357.561,1.0
47314.867,12735.388,2363.512,1.0
47323.133,12746.274,2365.5664,1.0
47306.723,12663.177,2366.629,1.0
47337.77,12711.455,2368.5674,1.0
47344.695,12736.502,2370.7866,1.0
47324.67,12586.231,2370.8115,1.0
47378.78,12565.796,2372.164,1.0
47342.004,12541.961,2373.151,1.0
47403.938,12432.2705,2384.0078,1.0
47349.13,12419.687,2384.3604,1.0
47351.055,12287.951,2385.656,1.0
47327.547,12364.788,2386.8232,1.0
47294.543,12216.838,2388.8003,1.0
47315.734,12183.926,2394.542,1.0
47355.824,12187.907,2397.2786,1.0
47315.56,12086.059,2398.576,1.0
47380.64,12083.796,2404.0415,1.0
47366.75,12035.598,2406.244,1.0
47337.594,11977.989,2418.9995,1.0
47376.746,11886.972,2419.7937,1.0
47340.32,11849.688,2420.4236,1.0
47355.273,11773.179,2423.3545,1.0
47343.094,11738.035,2424.9988,1.0
47361.977,11726.152,2426.259,1.0
47344.188,11678.812,2428.5305,1.0
47428.62,11676.285,2432.5632,1.0
47358.34,11576.348,2437.5964,1.0
47385.996,11513.316,2445.9675,1.0
47374.75,11517.1875,2448.2273,1.0
47428.402,11490.596,2449.0847,1.0
47386.5,11469.436,2451.5261,1.0
47309.977,11418.647,2452.9443,1.0
47416.926,11376.699,2465.0422,1.0
47355.348,11361.263,2466.2107,1.0
47416.836,11397.23,2466.7808,1.0
47394.34,11339.132,2470.917,1.0
47383.72,11317.469,2471.6765,1.0
47406.457,11299.045,2476.247,1.0
47406.938,11345.98,2483.6953,1.0
47408.316,11299.09,2483.7803,1.0
47310.26,11269.222,2485.2263,1.0
47465.098,11275.845,2489.6147,1.0
47355.742,11260.566,2495.3455,1.0
47433.04,11332.625,2499.1602,1.0
47340.305,11250.391,2499.4368,1.0
47371.875,11369.485,2504.7505,1.0
47393.645,11333.523,2520.3623,1.0
47374.01,11338.746,2526.3472,1.0
47404.664,11383.139,2527.0022,1.0
47385.504,11293.744,2529.2776,1.0
47335.027,11361.427,2529.982,1.0
47317.547,11265.873,2531.8308,1.0
47395.734,11390.295,2540.2373,1.0
47343.383,11339.445,2544.2454,1.0
47374.31,11350.541,2548.434,1.0
47380.574,11335.522,2550.5234,1.0
47318.016,11337.474,2557.1501,1.0
47352.28,11319.289,2571.143,1.0
47322.324,11376.103,2574.185,1.0
47328.414,11320.864,2577.2566,1.0
47353.57,11338.306,2580.5513,1.0
47362.598,11303.209,2585.6318,1.0
47399.324,11307.508,2589.818,1.0
47350.496,11338.619,2593.9902,1.0
47332.35,11303.828,2595.6199,1.0
47287.0,11317.229,2601.498,1.0
47386.848,11360.138,2602.4753,1.0
47345.39,11296.076,2603.0332,1.0
47344.855,11300.566,2605.0225,1.0
47358.293,11315.545,2607.3447,1.0
47412.3,11350.219,2607.702,1.0
47382.418,11319.876,2609.057,1.0
47384.9,11326.413,2610.054,1.0
47387.195,11307.388,2611.4666,1.0
47370.336,11329.0,2617.855,1.0
47395.67,11340.371,2618.8818,1.0
47392.625,11249.618,2619.6987,1.0
47346.1,11355.39,2619.8408,1.0
47411.688,11325.398,2627.7703,1.0
47331.91,11327.9795,2629.9155,1.0
47328.52,11376.738,2631.3306,1.0
47291.594,11329.351,2635.5461,1.0
47390.73,11381.234,2638.1948,1.0
47310.91,11337.704,2639.0771,1.0
47376.504,11351.783,2643.3782,1.0
47385.855,11289.592,2644.1753,1.0
47308.59,11310.536,2645.0142,1.0
47388.637,11312.629,2646.4473,0.0
47369.75,11257.427,2646.463,0.0
47373.824,11280.854,2647.5579,0.0
47335.863,11372.666,2649.1443,0.0
47318.426,11335.708,2654.2974,0.0
47336.176,11321.854,2657.0923,0.0
47305.5,11395.584,2657.3198,0.0
47340.434,11334.665,2658.1367,0.0
