x,y,timestamp,pen_status
34688.70166903734,29285.49885559082,2764204.287383586,1.0
34647.7266164422,29253.934448242188,2764346.499703914,1.0
34707.05014562607,29299.633224487305,2764365.8145983815,1.0
34641.41270330548,29249.070251464844,2764514.009408146,1.0
34634.381644159555,29243.65824508667,2764652.119450003,1.0
34621.07796627283,29233.407009124756,2764783.734217614,1.0
34657.15687999129,29261.198432922363,2764839.4568335116,1.0
34627.620375066996,29238.445976257324,2765004.573541969,1.0
34644.75479641557,29251.6448097229,2765169.6902504265,1.0
34649.85052487254,29255.57053375244,2765249.8556088805,1.0
34628.88123062253,29239.416759490967,2765547.954511106,1.0
34579.15038961172,29201.106803894043,2765640.5976332426,1.0
34651.71427860856,29257.008350372314,2765726.2326963246,1.0
34671.36903458834,29272.14581298828,2765954.4219362736,1.0
34602.462452590466,29219.06409072876,2766361.0602897108,1.0
34620.070383012295,29232.628620147705,2766715.736449182,1.0
34664.1810567379,29266.60897064209,2766927.174718708,1.0
34629.109726279974,29239.59299850464,2767003.9215117693,1.0
34622.94172000885,29234.841888427734,2767224.589907855,1.0
34652.28551775217,29257.4460105896,2767241.5118065476,1.0
34651.47752407193,29256.82329940796,2767807.6262355447,1.0
34582.726484298706,29203.860538482666,2767925.7376698554,1.0
34645.4210126698,29252.158840179443,2767935.6515094936,1.0
34669.34285622835,29270.584629058838,2768114.100622982,1.0
34553.20925009251,29181.121299743652,2768134.953871876,1.0
34670.76200696826,29271.67877960205,2768260.58615005,1.0
34765.37022098899,29295.534198760986,2768293.062521279,1.0
34681.32924288511,29279.818084716797,2768378.8685126305,1.0
34678.78963753581,29277.863300323486,2768401.0891876817,1.0
34659.18718779087,29262.76402282715,2768593.8962758183,1.0
34606.697881132364,29222.327449798584,2768651.3281744123,1.0
34487.98888117075,29052.772300720215,2768842.767836392,1.0
34672.3793708086,29272.92567062378,2768857.29673931,1.0
34618.260311990976,29231.23486328125,2768929.0866125524,1.0
34627.964495033026,29238.71180343628,2769027.199439317,1.0
34629.42631664872,29239.838264465332,2769120.6972028017,1.0
34680.66577959061,29279.308460235596,2769262.0548817813,1.0
34655.75562348962,29260.12043762207,2769314.8717170954,1.0
34676.5418459177,29276.13175201416,2769339.8272444606,1.0
34666.654591053724,29268.512351989746,2769995.3371584713,1.0
34645.72521471977,29252.389419555664,2770098.406905055,1.0
34605.381966382265,29221.31407546997,2770132.079774171,1.0
34620.42276185751,29232.898853302002,2770148.147031516,1.0
34659.99242851138,29263.382328033447,2770205.7498583794,1.0
34593.95855998993,29212.513874053955,2770315.4858074784,1.0
34648.48368036747,29254.517505645752,2770407.9580013454,1.0
34573.37468010187,29196.656768798828,2770664.521334052,1.0
34659.44734248519,29262.96229171753,2770674.60610196,1.0
34673.19424688816,29273.551319122314,2770868.096903175,1.0
34668.29673153162,29269.781272888184,2770952.877324909,1.0
34593.369426608086,29212.06005859375,2771129.617155701,1.0
34622.74901282787,29234.695022583008,2771142.0949193835,1.0
34652.123093128204,29257.321174621582,2771209.6115858853,1.0
34679.72702032328,29278.584411621094,2771223.6277039945,1.0
34633.77461653948,29243.18533706665,2771275.418969691,1.0
34639.101593613625,29247.28876876831,2771287.3839485645,1.0
34507.79917937517,29146.133449554443,2771576.5945807695,1.0
34653.55187922716,29258.42413711548,2771579.8422178924,1.0
34633.787004858255,29243.19708633423,2771674.8783358037,1.0
34769.32622411847,29294.617755889893,2771727.695171118,1.0
34647.833981871605,29254.01963043213,2771756.5820486844,1.0
34663.94430220127,29266.42538833618,2771769.059812367,1.0
34679.062180548906,29278.071849822998,2771820.509221524,1.0
34648.53048068285,29254.552753448486,2771932.980022937,1.0
34650.70118942857,29256.22702407837,2771937.4241579473,1.0
34646.16431179643,29252.731616973877,2772285.946899712,1.0
34613.983589053154,29227.940662384033,2772292.9549587667,1.0
34670.19489726424,29271.242588043213,2772428.6720048487,1.0
34631.10286912322,29241.12921524048,2772549.5182914734,1.0
34575.85647329688,29198.568962097168,2772584.0458019376,1.0
34649.37976875901,29255.209243774414,2772602.3351267874,1.0
34616.79436093569,29230.10693359375,2772721.301202446,1.0
34569.59899583459,29193.747356414795,2772762.494915426,1.0
34660.85685786605,29264.049098968506,2772771.7250419855,1.0
34688.05334702134,29284.99951171875,2772886.246982634,1.0
34673.59480252862,29273.862674713135,2772950.003227204,1.0
34633.2061303556,29242.747676849365,2772998.2049992383,1.0
34704.136137753725,29297.389114379883,2773013.246686965,1.0
34648.257937669754,29254.342735290527,2773284.1679943204,1.0
34607.730241030455,29223.120525360107,2773327.9256313443,1.0
34642.081672519445,29249.584281921387,2773411.85141173,1.0
34629.68371838331,29216.495407104492,2773440.054576218,1.0
34680.62035575509,29279.27321243286,2773533.552339703,1.0
34633.40847289562,29242.904823303223,2773690.4644912183,1.0
34671.19972756505,29272.015102386475,2773717.12930128,1.0
34657.441811323166,29261.418731689453,2773801.3969382048,1.0
34624.87980365753,29236.33698272705,2773855.581199676,1.0
34612.496990799904,29226.795108795166,2773894.0400603414,1.0
34658.42461794615,29262.175090789795,2773904.124828249,1.0
34629.223974108696,29239.682586669922,2773920.192085594,1.0
34593.74245265126,29212.347915649414,2773990.9563892186,1.0
34594.86841318011,29213.215892791748,2773996.767950386,1.0
34602.652406811714,29219.212425231934,2774046.849933386,1.0
34638.59780198336,29246.901042938232,2774051.806853205,1.0
34653.857457756996,29258.65912246704,2774077.275165379,1.0
34655.62898734212,29260.022037506104,2774086.847148478,1.0
34683.962448865175,29281.84630203247,2774125.989722222,1.0
34634.58811613917,29243.81392288208,2774148.381325543,1.0
34649.48851066828,29255.29148864746,2774178.2937727273,1.0
34602.5147588253,29219.105213165283,2774314.181747079,1.0
34679.0855807066,29278.093879699707,2774323.0700170994,1.0
34686.685126036406,29283.943546295166,2774360.3323798776,1.0
34628.12554317713,29238.836639404297,2774537.4140672088,1.0
34693.69553798437,29289.34527206421,2774613.4771471918,1.0
34574.92046698928,29197.846382141113,2774649.372083813,1.0
34645.492589622736,29252.213180541992,2774667.8323369324,1.0
34622.97888496518,29234.87126159668,2774755.1766827106,1.0
34599.4341968894,29216.730392456055,2774780.6449948847,1.0
34666.567872822285,29268.45066833496,2774786.798412591,1.0
34666.75645056367,29268.59019088745,2774835.8548259735,1.0
34635.38647446036,29244.427822113037,2774837.051323861,1.0
34657.27250429988,29261.2865524292,2774870.3823364377,1.0
34611.49904289842,29226.027000427246,2774949.009340465,1.0
34663.805277734995,29266.316707611084,2774964.563813001,1.0
34583.981833934784,29204.828384399414,2774977.0415766835,1.0
34539.7321357429,29170.737884521484,2775139.2525045574,1.0
34675.84672358632,29275.59422302246,2775158.2255424857,1.0
34627.71948161721,29238.520877838135,2775185.2322090864,1.0
34651.261416733265,29256.657341003418,2775249.159381926,1.0
34632.665173769,29242.33204650879,2775284.199677199,1.0
34620.52324488759,29232.978160858154,2775332.572377503,1.0
34580.78014177084,29202.362506866455,2775351.5454154313,1.0
34672.567948549986,29273.07106781006,2775381.286934346,1.0
34648.779623538256,29254.748085021973,2775389.833347827,1.0
34640.47256755829,29248.34620285034,2775392.568200141,1.0
34650.50572928786,29256.0757522583,2775399.2344026566,1.0
34669.8397654593,29270.967948913574,2775434.7874827385,1.0
34633.71542790532,29243.14274597168,2775480.938115537,1.0
34632.5536789,29242.2453956604,2775518.5423348546,1.0
34586.54896888137,29206.805198669434,2775589.477566749,1.0
34626.23838928342,29237.382667541504,2775637.5084105134,1.0
34689.36926177144,29286.01435470581,2775642.8071868718,1.0
34693.683149665594,29289.336460113525,2775692.2054567933,1.0
34667.11846476793,29268.872173309326,2775696.478663534,1.0
34617.31329384446,29230.507877349854,2775715.7935580015,1.0
34636.12013822794,29244.99472427368,2775746.7315748036,1.0
34604.108722507954,29220.334480285645,2775894.7554562986,1.0
34617.60235461593,29230.72964477539,2775945.8630089164,1.0
34654.321331471205,29259.01453781128,2775981.928873807,1.0
34597.45619532466,29215.208862304688,2776073.3754980564,1.0
34706.6000367105,29299.28662109375,2776088.7590423226,1.0
34658.975209891796,29262.59659576416,2776114.056426227,1.0
34683.25493821502,29281.302898406982,2776117.30406335,1.0
34652.551178365946,29257.651622772217,2776140.03752321,1.0
34657.053644001484,29261.12059402466,2776155.2501392066,1.0
34628.67751160264,29239.262550354004,2776157.1303501725,1.0
34651.26967561245,29256.66174697876,2776219.690096855,1.0
34654.68472215533,29259.292114257812,2776266.5244427323,1.0
34624.41592994332,29235.980098724365,2776351.817649275,1.0
34630.72433716059,29240.836952209473,2776357.800138712,1.0
34618.42136013508,29230.06874847412,2776360.534991026,1.0
34571.9004701674,29195.520027160645,2776388.0544424355,1.0
34601.219491273165,29218.10799407959,2776402.412417084,1.0
34593.34740293026,29212.042434692383,2776487.8765518963,1.0
34893.733850717545,29183.027618408203,2776530.0958344936,1.0
34676.543222397566,29276.13175201416,2776547.5305179954,1.0
34695.86349377036,29291.013668060303,2776549.7525855005,1.0
34603.20988115668,29219.639804840088,2776563.59777534,1.0
34631.55710747838,29241.478755950928,2776627.35401991,1.0
34596.88633266091,29214.769733428955,2776647.010770917,1.0
34641.59164568782,29249.208305358887,2776688.7172687054,1.0
34675.400744110346,29275.252025604248,2776699.314821422,1.0
34662.15763133764,29265.05219268799,2776764.6094204187,1.0
34652.28276479244,29257.4460105896,2776765.9768465757,1.0
34685.23431625962,29282.82883453369,2776836.5702219307,1.0
34577.54403761029,29199.868724822998,2776838.4504328966,1.0
34655.611093103886,29260.00735092163,2776976.218618214,1.0
34654.87329989672,29259.43898010254,2776982.71389246,1.0
34641.39205610752,29249.05556488037,2776999.464862883,1.0
34405.808903843164,28925.263374328613,2777003.567141354,1.0
34634.5027743876,29243.74489593506,2777012.626339644,1.0
34675.41588538885,29275.265243530273,2777019.12161389,1.0
34623.694654494524,29235.422008514404,2777038.778364897,1.0
34635.13595512509,29244.236896514893,2777110.9100946784,1.0
34616.6250539124,29229.976222991943,2777133.472626269,1.0
34513.93277364969,29150.86106109619,2777174.1535544395,1.0
34669.88656577468,29271.004665374756,2777177.7430481017,1.0
34678.11240944266,29277.338989257812,2777182.8708961904,1.0
34672.29265257716,29272.858112335205,2777215.6891239583,1.0
34632.310041964054,29242.05740737915,2777216.5437653065,1.0
34649.39903947711,29255.22246170044,2777223.551824361,1.0
34681.94177642465,29280.290992736816,2777234.8330901563,1.0
34678.1839863956,29277.396266937256,2777277.394229293,1.0
34655.07426595688,29259.59465789795,2777345.7655371428,1.0
34643.80640178919,29250.91488647461,2777354.9956637025,1.0
34562.578948527575,29188.338287353516,2777423.7088280916,1.0
34656.67924147844,29260.8297996521,2777517.0356633067,1.0
34486.9510153532,28927.83793258667,2777562.1607264876,1.0
34667.87690517306,29269.45523071289,2777577.2024142146,1.0
34604.52166646719,29220.651710510254,2777758.0445234776,1.0
34631.22675231099,29241.223209381104,2777759.4119496346,1.0
34648.805776655674,29254.76570892334,2777785.3930466175,1.0
34662.36960923672,29265.215213775635,2777838.380810201,1.0
34629.59287071228,29239.966037750244,2777903.3335526586,1.0
34638.57440182567,29246.883419036865,2777913.076464027,1.0
34582.565436154604,29203.73570251465,2777942.305198133,1.0
34672.8129619658,29273.25758743286,2777943.67262429,1.0
34672.98364546895,29273.391235351562,2777977.1745651364,1.0
34608.88097819686,29224.009063720703,2777999.737096727,1.0
34671.835661262274,29272.50563430786,2778046.9132991433,1.0
34616.02766165137,29229.51653289795,2778048.964438379,1.0
34651.4596298337,29256.813018798828,2778077.167602867,1.0
34678.33539918065,29277.510822296143,2778085.5430880785,1.0
34603.13142180443,29219.582527160645,2778102.2940585017,1.0
34638.33489432931,29246.701305389404,2778120.0705985427,1.0
34647.372861117125,29147.58448410034,2778151.6923284233,1.0
34614.7681825757,29228.542812347412,2778169.639796734,1.0
34690.072642982006,29286.553352355957,2778177.1606405973,1.0
34605.288365751505,29221.240642547607,2778204.5091637373,1.0
34669.758553147316,29270.90626525879,2778215.7904295325,1.0
34675.46956810355,29275.30489730835,2778238.1820328534,1.0
34626.05394098163,29237.241676330566,2778312.7067584097,1.0
34703.017059624195,29296.524074554443,2778335.26929,1.0
34667.319430828094,29269.02491378784,2778387.5733405054,1.0
34626.93764105439,29237.918727874756,2778401.760386884,1.0
34638.96669858694,29247.184494018555,2778430.476336181,1.0
34627.12071287632,29238.06118774414,2778481.07110399,1.0
34640.69418081641,29248.518035888672,2778510.812622905,1.0
34649.45960459113,29255.267990112305,2778516.624184072,1.0
34685.917050272226,29283.351676940918,2778539.870428741,1.0
34690.913672178984,29287.2010307312,2778591.832622707,1.0
34673.5149666965,29273.799522399902,2778596.9604707956,1.0
34661.55886259675,29264.586627960205,2778627.0438462496,1.0
34605.12869408727,29189.253261566162,2778629.949626833,1.0
34665.25746399164,29267.438762664795,2778680.0316098332,1.0
34675.34843787551,29275.209434509277,2778714.5591202974,1.0
34691.29082766175,29287.49182510376,2778745.4971370995,1.0
34646.91999924183,29253.31467437744,2778751.8214830756,1.0
34624.85915645957,29236.319358825684,2778789.2547741234,1.0
34676.389056652784,29276.01279067993,2778919.331187308,1.0
34636.12702062726,29244.999130249023,2778922.407896161,1.0
34591.632309019566,29210.720642089844,2778934.0310184956,1.0
34584.90132248402,29205.536277770996,2778972.6608074307,1.0
34638.954310268164,29247.17568206787,2778985.309499383,1.0
34581.109120458364,29202.61805343628,2778989.753634393,1.0
34658.476924180984,29262.21621322632,2779005.6499634683,1.0
34627.00784152746,29237.974536895752,2779105.3011446595,1.0
34684.18543860316,29282.019603729248,2779173.1596677005,1.0
34581.36927515268,29202.813385009766,2779233.8392034173,1.0
34575.41187030077,29198.22382736206,2779291.271102011,1.0
34609.249874800444,29224.29545211792,2779308.3639289737,1.0
34638.396835923195,29246.749771118164,2779439.6368400455,1.0
34625.05736956,29236.4720993042,2779444.422831595,1.0
34639.822869062424,29247.845390319824,2779538.9461646974,1.0
34640.62673330307,29248.466632843018,2779548.0053629875,1.0
34625.6520088613,29236.9288520813,2779567.6621139944,1.0
34615.781271755695,29229.32266998291,2779611.7616075575,1.0
34622.081420093775,29234.17805480957,2779618.769666612,1.0
34649.07831966877,29254.97425842285,2779625.606797397,1.0
34650.957214683294,29256.42529296875,2779651.58789438,1.0
34651.81751459837,29257.084720611572,2779665.774940759,1.0
34679.37739443779,29278.315647125244,2779760.8110586703,1.0
34674.11511191726,29274.26214981079,2779792.77464509,1.0
34672.48811271787,29273.009384155273,2779801.491986841,1.0
34595.991620749235,29214.077995300293,2779803.8849826157,1.0
34677.645782768726,29276.982105255127,2779817.046459377,1.0
34643.575153172016,29250.735710144043,2779866.2738010287,1.0
34673.22040000558,29273.57481765747,2779891.742113203,1.0
34619.12749430537,29231.90163421631,2779903.3652355373,1.0
34749.32459521294,29244.39404296875,2779904.390805155,1.0
34677.45445206761,29276.833770751953,2779905.758231312,1.0
34602.30415740609,29218.942192077637,2779928.491691172,1.0
34651.24352249503,29256.642654418945,2779961.6517754793,1.0
34563.86733368039,29189.32963180542,2779964.557556063,1.0
34645.38935363293,29252.13387298584,2780011.39190194,1.0
34611.75093871355,29226.222332000732,2780050.192619145,1.0
34604.17341706157,29220.381477355957,2780076.515572667,1.0
34649.28892108798,29255.140216827393,2780109.846585244,1.0
34623.65748953819,29235.394104003906,2780135.9986104965,1.0
34650.392857939005,29255.987632751465,2780150.869369954,1.0
34578.573644548655,29200.66180038452,2780167.9621969163,1.0
34705.92280861735,29298.763778686523,2780170.8679775,1.0
34567.41452229023,29192.065742492676,2780192.5758677423,1.0
34656.92287841439,29261.01778793335,2780240.948568046,1.0
34629.91359052062,29240.211303710938,2780273.424939275,1.0
34621.416580319405,29233.666961669922,2780275.8179350495,1.0
34641.45399770141,29249.101093292236,2780347.607808292,1.0
34680.49922552705,29279.179218292236,2780356.667006582,1.0
34674.24174806476,29274.357612609863,2780361.9657829404,1.0
34645.14984613657,29251.95029067993,2780406.407133043,1.0
34631.26529374719,29241.2511138916,2780425.380170971,1.0
34237.26582688093,29735.01114654541,2780448.9682721794,1.0
34630.062250345945,29240.32732772827,2780466.91574049,1.0
34633.312119305134,29242.83139038086,2780529.4754871726,1.0
34699.70387259126,29293.971546173096,2780535.7998331487,1.0
34668.5045799911,29269.93841934204,2780570.4982718825,1.0
34226.00484511256,29728.779628753662,2780595.9665840566,1.0
34672.10545131564,29272.714183807373,2780600.0688625276,1.0
34646.24139466882,29252.790363311768,2780611.5210565925,1.0
34686.36578270793,29283.698280334473,2780620.5802548826,1.0
34658.73570239544,29262.4144821167,2780639.7242210805,1.0
34612.978758752346,29227.165210723877,2780700.2328285277,1.0
34641.0974894166,29248.827922821045,2780787.577174306,1.0
34611.017274945974,29225.655429840088,2780831.16388306,1.0
34671.28919875622,29272.08706665039,2780839.368440002,1.0
34692.95636829734,29288.77543258667,2780865.007680446,1.0
34675.65539288521,29275.44882583618,2780896.1166255176,1.0
34637.61086592078,29246.14027786255,2780901.2444736063,1.0
34670.36420428753,29271.371829986572,2780954.23223719,1.0
34662.43843322992,29265.26661682129,2780976.96569705,1.0
34702.986777067184,29296.50351333618,2781037.132447958,1.0
34537.193906873465,29168.78456878662,2781044.824220091,1.0
34676.66435262561,29276.225746154785,2781052.686920494,1.0
34661.550603717566,29264.582221984863,2781060.0368360877,1.0
34599.716375261545,29216.94775390625,2781111.1443887055,1.0
34706.83954420686,29299.46873474121,2781132.1685658693,1.0
34642.786430209875,29250.127685546875,2781133.3650637567,1.0
34649.08933150768,29254.984539031982,2781159.3461607397,1.0
34567.572817474604,29192.18617248535,2781172.6785657704,1.0
34673.446142703295,29273.7466506958,2781175.7552746236,1.0
34671.9113676548,29272.562911987305,2781201.565443337,1.0
34620.26033723354,29232.77548599243,2781228.5721099377,1.0
34626.15580049157,29237.316577911377,2781259.5101267397,1.0
34663.86721932888,29266.36664199829,2781261.0484811664,1.0
34620.45717385411,29232.929695129395,2781268.056540221,1.0
34627.21981942654,29238.13608932495,2781276.261097163,1.0
34668.16871890426,29269.682872772217,2781278.8250212073,1.0
34652.310294389725,29257.46657180786,2781307.0281856954,1.0
34625.32303017378,29236.674774169922,2781324.462869197,1.0
34617.08617466688,29230.33163833618,2781329.932573825,1.0
34614.32633253932,29228.203552246094,2781338.3080590367,1.0
34531.97429522872,29164.760444641113,2781345.99983117,1.0
34668.124671548605,29269.650562286377,2781378.9889872074,1.0
34673.907263457775,29274.10206604004,2781420.182700187,1.0
34617.48397734761,29230.635650634766,2781427.532615781,1.0
34669.92373073101,29271.032569885254,2781433.344176948,1.0
34605.84171065688,29221.666553497314,2781450.4370039105,1.0
34616.09097972512,29229.56499862671,2781457.957847774,1.0
34608.51758751273,29223.73148727417,2781501.8864130676,1.0
34683.25631469488,29281.30436706543,2781513.8513919413,1.0
34653.71430385113,29258.54750442505,2781517.9536704123,1.0
34647.843617230654,29254.02403640747,2781519.3210965693,1.0
34638.490436553955,29246.818798065186,2781519.3210965693,1.0
34676.225255548954,29275.887954711914,2781537.4394931495,1.0
34707.09006354213,29299.661128997803,2781560.514809549,1.0
34650.392857939005,29255.987632751465,2781602.2213073373,1.0
34586.12226012349,29206.476219177246,2781606.3235858083,1.0
34616.42821729183,29229.823482513428,2781658.6276363134,1.0
34627.496491879225,29238.350513458252,2781672.472826153,1.0
34626.66372156143,29237.708709716797,2781677.2588177025,1.0
34650.62135359645,29256.165340423584,2781724.6059483886,1.0
34629.30793938041,29239.7472076416,2781744.946412474,1.0
34652.67643803358,29257.74708557129,2781753.150969416,1.0
34660.11631169915,29263.47779083252,2781774.6879313886,1.0
34660.00206387043,29263.39113998413,2781807.677087426,1.0
34669.94575440884,29271.05019378662,2781836.905821532,1.0
34652.240093916655,29257.415168762207,2781861.6904206276,1.0
34636.425716757774,29245.229709625244,2781876.2193235457,1.0
34677.93346706033,29277.20534133911,2781903.055061877,1.0
34653.88911679387,29258.68115234375,2781922.028099805,1.0
34580.7126942575,29202.309635162354,2781923.2245976925,1.0
34689.90333595872,29286.42264175415,2781939.804639846,1.0
34656.84166610241,29260.956104278564,2781959.974175662,1.0
34693.10089868307,29288.884113311768,2781975.1867916584,1.0
34518.69264101982,29154.528301239014,2781981.8529941738,1.0
34677.35947495699,29276.761806488037,2782028.5164117813,1.0
34616.20935699344,29229.65605545044,2782068.342698604,1.0
34596.272422641516,29214.296825408936,2782082.871601522,1.0
34676.51431632042,29276.112659454346,2782094.8365803957,1.0
34630.72296068072,29240.836952209473,2782149.704554945,1.0
34662.489362984896,29265.307739257812,2782158.2509684265,1.0
34513.653348237276,29150.645168304443,2782187.992487341,1.0
34642.86901900172,29250.192306518555,2782229.6989851296,1.0
34685.893650114536,29283.335521697998,2782247.4755251706,1.0
34662.54442217946,29265.34739303589,2782257.218436539,1.0
34688.799399107695,29285.572288513184,2782280.8065377474,1.0
34646.55247911811,29253.03122329712,2782288.1564533412,1.0
34655.86574187875,29260.202682495117,2782301.1470018327,1.0
34684.31482771039,29282.119472503662,2782307.9841326177,1.0
34551.82864078879,29180.05945968628,2782343.5372126997,1.0
34645.09203398228,29251.901824951172,2782371.569448918,1.0
34641.57788088918,29249.19508743286,2782378.2356514335,1.0
34640.19176566601,29248.13177871704,2782386.9529931843,1.0
34655.25458481908,29259.732711791992,2782404.045820147,1.0
34580.62872898579,29202.24648284912,2782429.85598886,1.0
34548.91325643659,29177.812412261963,2782431.9071280956,1.0
34574.95074954629,29197.86988067627,2782439.940756768,1.0
34635.26534423232,29244.33529663086,2782442.3337525427,1.0
34630.45730006695,29240.631340026855,2782479.596115321,1.0
34589.801590800285,29209.312198638916,2782485.407676488,1.0
34606.69375169277,29222.325981140137,2782485.407676488,1.0
34613.395832151175,29227.486846923828,2782509.166705966,1.0
34662.498998343945,29265.312145233154,2782527.797887355,1.0
34670.31465101242,29271.333644866943,2782553.437127799,1.0
34638.450518637896,29246.787956237793,2782641.9779714644,1.0
34672.55005431175,29273.056381225586,2782659.5835832357,1.0
34634.66657549143,29243.875606536865,2782672.232275188,1.0
34669.70624691248,29270.86808013916,2782701.802865833,1.0
34651.71703156829,29257.008350372314,2782728.1258193552,1.0
34591.49328455329,29210.613430023193,2782733.253667444,1.0
34655.05086579919,29259.577033996582,2782803.33425799,1.0
34657.781801849604,29261.677215576172,2782815.641093403,1.0
34703.48643925786,29296.88536453247,2782858.3731608093,1.0
34659.22022330761,29262.7904586792,2782892.216958195,1.0
