x,y,timestamp,pen_status
44441.605,14643.773,540.17883,1.0
44468.254,14669.013,547.3866,1.0
44459.7,14661.512,551.47754,1.0
44412.906,14685.307,554.7755,1.0
44418.223,14637.959,555.9597,1.0
44439.016,14689.329,556.27936,1.0
44446.625,14658.483,560.1471,1.0
44442.105,14670.8545,561.0463,1.0
44378.01,14682.039,561.256,1.0
44438.492,14693.538,561.35925,1.0
44434.266,14685.329,562.2184,1.0
44474.223,14682.137,562.879,1.0
44457.516,14692.605,567.70416,1.0
44399.234,14647.234,569.2603,1.0
44486.0,14656.4795,571.0101,1.0
44592.125,14655.822,571.2286,0.0
44548.812,14561.858,573.2725,0.0
44587.062,14599.471,575.54926,0.0
44602.598,14546.394,582.5141,0.0
44578.92,14616.579,582.7474,0.0
44537.188,14629.608,582.77454,0.0
44635.926,14566.931,582.83813,0.0
44608.156,14547.631,590.59863,0.0
44601.93,14505.981,592.71545,0.0
44835.242,13784.545,594.03577,0.0
45004.977,13817.952,595.8278,0.0
44968.727,13726.469,598.04364,0.0
44955.22,13798.2705,598.49207,0.0
44956.125,13774.668,599.5657,0.0
44906.387,13799.814,600.409,0.0
44932.723,13745.168,601.7281,0.0
44923.152,13795.49,603.6521,0.0
44918.88,13838.807,604.01935,0.0
44854.21,13916.525,605.8816,0.0
44904.656,14030.458,608.70087,0.0
44863.492,14071.593,608.8391,0.0
44924.75,14131.934,611.11816,0.0
44904.12,14222.069,611.4543,0.0
44885.566,14342.375,612.1627,0.0
44761.305,14315.457,613.86487,0.0
44769.312,14319.677,616.8088,0.0
44682.49,14497.424,619.29364,0.0
44587.547,14550.07,621.58966,0.0
44698.023,14572.352,622.3849,0.0
44642.684,14586.293,623.37585,0.0
44489.527,14614.38,624.6501,0.0
44530.938,14583.293,626.056,0.0
44342.305,14662.838,626.9096,0.0
44467.31,14670.174,627.1651,0.0
44456.227,14617.916,628.3657,0.0
44359.805,14632.253,629.4413,0.0
44361.695,14624.1875,630.92035,0.0
44305.926,14622.677,631.0743,0.0
44377.516,14607.493,632.17163,0.0
44334.27,14655.498,634.13837,0.0
44357.98,14614.635,635.13605,0.0
44338.1,14622.949,635.5946,0.0
44273.973,14648.38,638.30554,0.0
44285.055,14654.55,640.25305,0.0
44262.95,14632.1875,640.92456,0.0
44221.42,14670.257,641.27905,0.0
44310.17,14553.145,642.11346,0.0
44284.85,14679.41,644.72046,0.0
44310.164,14602.25,644.8866,0.0
44278.92,14621.568,645.3953,0.0
44273.082,14615.054,645.4349,0.0
44281.453,14636.944,646.9073,0.0
44308.09,14630.47,648.96985,0.0
44287.426,14610.837,650.1032,0.0
44266.605,14643.53,651.0148,0.0
44297.727,14640.876,652.14575,0.0
44353.863,14640.217,655.0243,0.0
44359.406,14650.917,656.25024,0.0
44370.07,14682.4,658.7022,0.0
44339.293,14655.7705,660.94965,0.0
44400.492,14626.108,669.3654,0.0
44456.09,14642.408,669.9691,0.0
44389.727,14625.589,672.0105,0.0
44371.22,14670.676,672.8195,0.0
44396.67,14637.006,678.31195,0.0
44304.613,14657.063,680.11005,0.0
44347.707,14665.502,682.90436,0.0
44392.02,14663.876,685.888,0.0
44299.113,14655.7705,689.6193,0.0
44321.074,14729.303,690.04694,0.0
44373.18,14676.509,695.2662,0.0
44299.13,14661.082,695.3144,0.0
44289.227,14662.458,696.88794,0.0
44343.52,14672.773,697.885,0.0
44311.777,14713.375,698.2216,0.0
44337.414,14646.999,703.23846,0.0
44340.17,14685.918,703.58997,0.0
44297.836,14672.965,705.2233,0.0
44351.36,14640.698,708.7902,0.0
44272.914,14638.138,710.1472,0.0
44307.14,14668.961,722.6245,0.0
44323.207,14667.354,723.0661,0.0
44315.645,14668.982,726.1826,0.0
44272.2,14655.874,726.2413,0.0
44382.06,14631.219,731.9313,0.0
44425.492,14649.774,732.9917,0.0
44370.566,14656.199,736.10657,0.0
44236.74,14680.342,738.0885,0.0
44295.164,14664.507,740.50714,0.0
44259.52,14684.809,740.5589,0.0
44270.926,14658.375,745.80927,0.0
44280.457,14657.395,755.1925,0.0
44273.83,14669.159,756.3332,0.0
44235.44,14677.792,761.114,0.0
44295.445,14617.471,766.35504,0.0
44324.92,14669.028,767.7875,0.0
44289.42,14698.187,770.5856,0.0
44290.855,14667.175,772.17584,0.0
44320.79,14657.308,775.45276,0.0
44345.59,14641.896,777.10126,0.0
44326.36,14665.171,790.1355,0.0
44361.754,14638.69,793.53894,0.0
44365.88,14695.106,807.20746,1.0
44325.504,14685.08,815.7125,1.0
44330.723,14705.296,822.8276,1.0
44364.797,14695.659,834.8147,1.0
44378.695,14720.071,837.46423,1.0
44360.07,14729.101,842.4465,1.0
44336.617,14703.022,851.9166,1.0
44381.02,14715.915,868.151,1.0
44312.156,14717.127,870.42914,1.0
44349.594,14721.479,873.76074,1.0
44351.24,14702.688,875.2984,1.0
44352.535,14710.907,881.44226,1.0
44354.145,14710.455,881.9176,1.0
44314.027,14699.237,895.8695,1.0
44373.99,14705.022,896.54895,1.0
44339.188,14708.0,908.854,1.0
44384.54,14694.743,913.1725,1.0
44345.918,14707.226,918.8381,1.0
44346.94,14713.09,921.4552,1.0
44357.195,14675.246,934.2747,1.0
44415.492,14697.016,935.485,1.0
44365.234,14733.932,938.0252,1.0
44357.348,14690.056,938.2774,1.0
44345.297,14693.205,938.81757,1.0
44372.977,14717.812,940.088,1.0
44365.695,14726.145,946.47833,1.0
44372.465,14726.865,947.13,1.0
44352.094,14718.683,947.44025,1.0
44370.324,14686.096,949.9428,1.0
44392.86,14723.048,964.5532,1.0
44354.54,14697.008,969.60364,1.0
44296.094,14703.371,980.9888,1.0
44330.055,14701.2295,982.00854,1.0
44341.95,14677.233,987.88776,1.0
44401.27,14655.542,991.6922,1.0
44408.934,14612.467,995.734,1.0
44349.637,14639.808,1000.22015,1.0
44362.55,14612.652,1009.04785,1.0
44369.61,14573.683,1013.52325,1.0
44360.984,14538.2,1016.3179,1.0
44314.75,14534.212,1017.80066,1.0
44352.688,14538.625,1019.60455,1.0
44335.695,14488.291,1020.09045,1.0
44367.688,14498.324,1022.017,1.0
44443.51,14454.923,1033.5751,1.0
44339.938,14421.557,1036.3126,1.0
44369.895,14372.629,1036.6829,1.0
44382.176,14317.427,1052.7715,1.0
44431.453,14291.401,1054.4764,1.0
44409.926,14302.07,1059.6758,1.0
44386.47,14264.036,1061.0078,1.0
44417.844,14215.811,1064.9893,1.0
44428.91,14200.268,1065.0215,1.0
44442.688,14155.99,1071.0972,1.0
44478.67,14161.249,1073.4447,1.0
44478.652,14171.112,1077.1311,1.0
44472.555,14131.962,1084.4609,1.0
44433.5,14058.061,1085.759,1.0
44469.184,14011.931,1086.946,1.0
44422.105,14051.325,1099.2842,1.0
44418.82,13984.164,1102.1012,1.0
44463.227,13967.895,1102.1621,1.0
44411.047,13834.607,1102.5149,1.0
44482.13,13861.72,1105.2491,1.0
44446.99,13819.474,1106.6808,1.0
44500.19,13795.177,1108.7913,1.0
44462.95,13728.858,1121.8851,1.0
44480.742,13675.499,1123.8337,1.0
44556.55,13716.749,1139.3601,1.0
44613.48,13630.24,1142.6019,1.0
44482.055,13551.484,1146.2247,1.0
44534.113,13532.818,1151.7329,1.0
44562.688,13601.42,1153.0381,1.0
44529.12,13490.584,1154.4741,1.0
44619.332,13445.477,1155.6238,1.0
44513.277,13337.607,1160.5769,1.0
44494.047,13368.901,1166.2386,1.0
44563.137,13266.643,1166.3174,1.0
44485.723,13269.613,1167.0375,1.0
44667.453,13260.031,1167.6466,1.0
44551.645,13249.125,1173.0846,1.0
44643.67,13192.578,1173.8801,1.0
44644.242,13180.532,1180.2585,1.0
44622.27,13088.396,1181.5889,1.0
44609.68,13031.403,1192.32,1.0
44599.37,13045.627,1193.1129,1.0
44577.08,12941.567,1196.9791,1.0
44560.88,12974.317,1202.974,1.0
44665.6,12886.337,1203.2694,1.0
44699.58,12843.1455,1204.3789,1.0
44706.406,12842.702,1213.6647,1.0
44752.617,12812.086,1218.3024,1.0
44696.504,12735.98,1218.9951,1.0
44723.367,12718.726,1219.3242,1.0
44635.77,12599.917,1229.3126,1.0
44703.82,12557.94,1229.8959,1.0
44678.645,12502.578,1231.4453,1.0
44781.65,12581.513,1232.5164,1.0
44785.723,12512.369,1232.5527,1.0
44795.723,12411.135,1233.8206,1.0
44735.594,12405.645,1238.068,1.0
44804.805,12360.296,1240.9624,1.0
44799.68,12328.763,1245.6975,1.0
44613.91,12288.235,1246.106,1.0
44800.863,12240.727,1247.1655,1.0
44780.965,12251.864,1247.2,1.0
44795.8,12184.554,1248.7592,1.0
44754.797,12131.275,1251.4067,1.0
44687.816,12102.059,1255.7153,1.0
44804.285,12125.869,1258.8676,1.0
44766.48,11992.941,1271.7355,1.0
44808.062,12003.004,1273.7196,1.0
44763.83,11979.416,1284.9529,1.0
44741.086,11919.36,1285.3738,1.0
44754.79,11916.489,1288.2188,1.0
44656.836,11829.191,1289.3484,1.0
44727.1,11801.512,1291.4952,1.0
44611.152,11764.911,1292.1829,1.0
44795.145,11731.368,1299.0621,1.0
44735.066,11738.7705,1307.0024,1.0
44792.152,11695.087,1317.2295,1.0
44786.11,11654.61,1319.8292,1.0
44763.65,11609.522,1322.2797,1.0
44621.258,11602.734,1323.2223,1.0
44709.33,11534.988,1326.9353,1.0
44661.01,11529.39,1328.8961,1.0
44617.555,11514.224,1330.663,1.0
44561.676,11439.89,1331.1415,1.0
44685.695,11379.895,1331.6227,1.0
44730.93,11375.256,1338.8673,1.0
44566.777,11335.414,1341.5724,1.0
44727.547,11380.722,1347.9133,1.0
44592.99,11242.648,1358.2634,1.0
44696.145,11311.238,1362.889,1.0
44658.07,11216.753,1369.8684,1.0
44685.605,11274.938,1373.9768,1.0
44684.844,11169.367,1377.3894,1.0
44700.75,11158.5205,1377.4434,1.0
44720.25,11169.541,1379.5044,1.0
44668.867,11124.615,1380.7256,1.0
44702.984,11100.817,1381.0342,1.0
44692.754,11148.704,1381.058,1.0
44666.07,11104.356,1383.68,1.0
44731.184,11107.5205,1383.9482,1.0
44656.26,11110.101,1388.5052,1.0
44637.773,11093.175,1393.5355,1.0
44615.91,11116.016,1394.3147,1.0
44649.95,11135.318,1394.9933,1.0
44722.62,11132.592,1399.4683,1.0
44610.777,11089.088,1399.635,1.0
44655.1,11120.3955,1399.9077,1.0
44641.55,11090.155,1406.9644,1.0
44673.695,11136.468,1409.1226,1.0
44710.05,11145.403,1409.842,1.0
44643.17,11076.061,1410.2383,1.0
44734.16,11095.743,1410.8583,1.0
44604.043,11052.963,1413.7252,1.0
44714.926,11051.975,1420.4093,1.0
44564.734,11144.275,1421.8898,1.0
44697.25,11104.962,1431.9445,1.0
44757.15,11182.184,1435.9232,1.0
44710.01,11109.329,1438.0752,1.0
44632.207,11084.762,1439.4949,1.0
44724.457,11118.426,1440.6573,1.0
44729.895,11140.991,1446.0492,1.0
44787.99,11131.805,1447.443,1.0
44702.598,11074.963,1449.7205,1.0
44731.594,11079.925,1450.1498,1.0
44711.57,11199.503,1450.9141,1.0
44703.414,11135.02,1451.516,1.0
44645.547,11052.301,1454.3832,1.0
44757.312,11121.898,1454.4817,1.0
44879.453,11207.017,1464.5347,1.0
44757.434,11103.605,1464.5464,1.0
44917.83,11154.258,1467.2026,1.0
44866.53,11169.457,1479.8765,1.0
44898.246,11113.8125,1479.8887,1.0
44952.305,11176.346,1481.4795,1.0
44992.29,11161.842,1482.1543,1.0
45009.85,11152.089,1482.6211,1.0
45111.375,11200.7,1482.6595,1.0
45139.406,11168.464,1485.6943,1.0
44990.234,11207.708,1487.0668,1.0
45095.062,11160.331,1487.6926,1.0
45177.37,11119.581,1488.6085,1.0
45102.555,11154.481,1503.28,1.0
45364.254,11225.73,1508.7853,1.0
45408.367,11215.882,1509.3004,1.0
45389.824,11153.606,1513.111,1.0
45418.25,11207.989,1514.7937,1.0
45447.48,11157.664,1518.6151,1.0
45469.617,11225.226,1520.7625,1.0
45539.93,11287.339,1525.6633,1.0
45615.5,11198.109,1528.3319,1.0
45541.94,11147.409,1531.6837,1.0
45620.7,11189.598,1533.1511,1.0
45598.49,11205.293,1533.5566,1.0
45768.773,11200.86,1534.4113,1.0
45774.0,11193.625,1536.058,1.0
45805.99,11160.086,1549.2495,1.0
45888.75,11160.418,1550.6772,1.0
45955.137,11202.174,1552.075,1.0
46001.984,11143.833,1560.269,1.0
46068.945,11205.989,1560.7081,1.0
46052.48,11136.383,1566.7877,1.0
46122.06,11104.533,1568.384,1.0
46236.19,11072.895,1568.5364,1.0
46306.656,11098.133,1571.1508,1.0
46364.53,11096.624,1571.1516,1.0
46424.848,11055.802,1573.6569,1.0
46379.035,11071.505,1573.6849,1.0
46512.13,11166.04,1574.7903,1.0
46532.97,11116.867,1586.6898,1.0
46568.4,11150.877,1587.6765,1.0
46552.188,11066.787,1589.6613,1.0
46705.777,11108.607,1591.5104,1.0
46699.703,11130.574,1593.127,1.0
46696.06,11111.055,1595.2418,1.0
46837.62,11063.5205,1601.151,1.0
46786.406,11074.574,1607.1958,1.0
46816.223,11062.493,1607.4022,1.0
46844.17,11053.256,1610.7358,1.0
46912.688,11056.095,1610.8457,1.0
46958.37,10986.658,1610.94,1.0
46977.74,11072.964,1621.1521,1.0
47064.336,11074.409,1621.8219,1.0
47062.11,11019.756,1630.1617,1.0
47069.97,11040.592,1630.166,1.0
47083.348,11025.406,1632.2677,1.0
47186.008,11015.096,1634.7705,1.0
47156.2,11011.883,1635.8119,1.0
47232.66,10988.328,1636.1603,1.0
47255.855,11077.1455,1639.4929,1.0
47278.94,11067.311,1645.4792,1.0
47286.85,11023.892,1649.6682,1.0
47299.65,10980.073,1650.4797,1.0
47372.516,11067.556,1655.0939,1.0
47254.53,10910.443,1660.7219,1.0
47371.9,11030.121,1666.8855,1.0
47455.844,10954.51,1672.5515,1.0
47410.473,10996.824,1679.2577,1.0
47438.586,10971.083,1679.5728,1.0
47439.1,10906.103,1681.4459,1.0
47476.21,10947.336,1682.6244,1.0
47573.484,10924.563,1694.4761,1.0
47498.75,10994.119,1695.3099,1.0
47517.1,10931.39,1697.2241,1.0
47517.676,10926.226,1701.6418,1.0
47544.586,10963.514,1704.5471,1.0
47513.887,10973.507,1706.228,1.0
47594.53,10951.735,1709.5752,1.0
47546.36,10897.059,1713.1117,1.0
47600.8,10969.493,1714.7346,1.0
47566.137,10972.868,1715.7032,1.0
47560.426,10927.683,1720.4677,1.0
47590.582,10949.453,1727.3337,1.0
47588.395,10914.828,1729.0938,1.0
47626.402,10981.534,1745.8655,1.0
47548.258,10952.447,1749.9614,1.0
47582.004,10970.444,1754.1354,1.0
47581.88,10904.989,1757.1418,1.0
47579.25,10963.784,1760.7711,1.0
47587.977,10894.443,1761.1414,1.0
47521.055,10880.68,1768.2845,1.0
47627.098,10930.526,1775.1702,0.0
47529.44,10958.939,1775.3287,0.0
47519.555,11026.638,1777.7803,0.0
47516.88,11056.328,1777.9,0.0
47556.508,11134.67,1787.3881,0.0
47510.11,11115.38,1803.3025,0.0
47494.82,11077.995,1803.4275,0.0
47569.977,11244.806,1808.1638,0.0
47509.004,11245.265,1822.9547,0.0
47644.33,11331.396,1828.3243,0.0
47676.055,11331.0205,1833.1748,0.0
47970.902,12018.547,1838.9025,0.0
48012.73,12085.998,1850.3978,0.0
47972.44,12096.472,1853.9067,0.0
47978.363,12224.553,1859.4264,0.0
48007.22,12323.158,1862.6555,0.0
47960.895,12495.716,1873.5898,0.0
47965.957,12683.177,1880.7166,0.0
47868.35,12792.576,1883.2043,0.0
47910.316,12904.962,1885.0063,0.0
47850.137,12943.598,1885.0558,0.0
47794.98,13161.6455,1888.0671,0.0
47674.938,13339.044,1889.6733,0.0
47731.914,13483.866,1892.639,0.0
47546.734,13632.398,1893.7578,0.0
47535.76,13775.073,1896.9253,0.0
47450.965,13832.2,1902.5616,0.0
47429.016,13980.99,1906.8513,0.0
47430.125,14054.305,1915.9258,0.0
47399.582,14171.196,1927.7042,0.0
47331.676,14385.451,1929.4601,0.0
47352.996,14353.739,1932.4635,0.0
47295.367,14379.656,1939.6364,0.0
47261.047,14465.558,1957.9073,0.0
47297.355,14559.706,1959.8588,0.0
47269.934,14584.798,1966.2766,0.0
47210.42,14652.888,1968.027,0.0
47271.01,14626.577,1978.25,0.0
47223.332,14645.424,1978.4485,0.0
47286.727,14653.134,1979.5269,0.0
47246.56,14633.145,1979.8552,0.0
47282.05,14648.18,1982.2817,0.0
47230.06,14613.556,1985.973,0.0
47300.68,14652.726,1986.0538,0.0
47290.26,14672.258,1995.8727,0.0
47290.684,14599.523,1997.5841,0.0
47304.055,14642.854,2015.8428,0.0
47244.777,14647.114,2016.0714,0.0
47277.348,14520.868,2024.6744,0.0
47247.035,14556.995,2030.4648,0.0
47239.96,14530.873,2033.8622,0.0
47275.066,14518.684,2035.0133,0.0
47205.285,14335.554,2039.6594,0.0
47277.87,14332.407,2044.454,0.0
47314.83,14253.629,2057.8875,0.0
47221.9,14294.897,2059.6733,0.0
47285.125,14388.077,2067.976,0.0
47274.13,14267.308,2069.1833,0.0
47291.64,14304.366,2072.6553,0.0
47235.355,14199.904,2073.8203,0.0
47213.63,14348.638,2074.8713,0.0
47185.957,14304.103,2075.0137,0.0
47333.777,14247.846,2079.5544,0.0
47210.965,14288.721,2093.867,0.0
47245.703,14378.036,2094.3928,0.0
47219.97,14388.609,2097.8835,0.0
47243.617,14344.506,2098.6985,0.0
47243.562,14427.065,2103.1973,0.0
47220.094,14522.633,2109.6455,0.0
47242.38,14399.785,2116.7527,0.0
47213.49,14499.827,2118.992,0.0
47209.086,14567.984,2131.4102,0.0
47302.457,14479.827,2131.4832,0.0
47153.805,14602.837,2137.4348,0.0
47238.67,14492.747,2140.2903,0.0
47213.45,14536.459,2142.0361,0.0
47175.3,14614.656,2146.666,0.0
47257.03,14585.543,2148.3289,0.0
47218.555,14619.036,2151.66,0.0
47205.445,14644.311,2153.6968,0.0
47181.953,14616.829,2155.486,0.0
47205.887,14610.027,2155.8982,0.0
47207.23,14659.345,2157.1313,0.0
47183.88,14613.433,2157.7676,1.0
47162.355,14605.507,2167.5798,1.0
47217.18,14665.239,2171.7754,1.0
47209.348,14653.086,2173.9434,1.0
47201.863,14661.939,2174.5056,1.0
47163.246,14681.922,2179.2947,1.0
47210.473,14648.236,2185.8625,1.0
47193.598,14655.106,2186.5977,1.0
47148.84,14684.555,2189.7327,1.0
47089.82,14712.848,2191.8367,1.0
47182.188,14663.572,2193.3574,1.0
47190.766,14661.044,2198.609,1.0
47169.223,14668.78,2203.7534,1.0
47124.777,14684.527,2207.3423,1.0
47212.973,14650.987,2209.365,1.0
47156.44,14669.056,2213.2559,1.0
47229.016,14649.664,2213.7095,1.0
47205.914,14625.781,2216.7136,1.0
47112.445,14644.661,2219.822,1.0
47183.78,14567.942,2220.3984,1.0
47111.7,14618.265,2224.825,1.0
47168.184,14565.733,2226.3257,1.0
47179.92,14542.842,2227.9268,1.0
47192.188,14436.241,2231.929,1.0
47157.54,14497.392,2239.7756,1.0
47220.316,14441.691,2241.43,1.0
47173.16,14360.088,2246.1243,1.0
47228.703,14356.227,2251.1985,1.0
47203.668,14333.85,2253.5742,1.0
47166.53,14292.762,2253.6958,1.0
47188.0,14277.005,2256.7974,1.0
47125.047,14253.468,2259.7378,1.0
47176.53,14262.292,2260.7405,1.0
47115.332,14263.047,2266.014,1.0
47143.16,14219.245,2266.675,1.0
47177.832,14106.928,2266.703,1.0
47132.07,14096.031,2273.7708,1.0
47132.324,14109.404,2274.7363,1.0
47118.812,14033.153,2275.5786,1.0
47102.957,14015.431,2278.7844,1.0
47134.633,13926.364,2280.613,1.0
47179.77,13890.225,2284.5332,1.0
47174.637,13825.653,2286.2903,1.0
47197.266,13780.46,2288.9229,1.0
47177.875,13677.189,2300.8535,1.0
47248.516,13645.686,2301.252,1.0
47158.695,13538.54,2302.8252,1.0
47202.258,13464.583,2305.3955,1.0
47204.312,13562.22,2306.8308,1.0
47262.91,13422.539,2307.7698,1.0
47279.277,13354.399,2314.0159,1.0
47225.76,13259.563,2315.242,1.0
47253.625,13241.487,2333.0112,1.0
47304.97,13149.584,2334.817,1.0
47295.953,13064.257,2335.3772,1.0
47302.64,12994.272,2340.0518,1.0
47260.97,12959.306,2342.3018,1.0
47344.254,12934.27,2348.9858,1.0
47350.43,12894.976,2355.498,1.0
47379.4,12854.558,2356.8486,1.0
47367.605,12765.26,2359.6968,1.0
47346.266,12771.055,2361.4365,1.0
47373.496,12765.619,2362.0103,1.0
47291.527,12680.519,2371.7202,1.0
47350.797,12668.448,2373.725,1.0
47361.105,12591.289,2374.9446,1.0
47294.918,12518.796,2379.0457,1.0
47358.688,12539.654,2382.8274,1.0
47333.027,12469.155,2386.6636,1.0
47333.21,12477.468,2387.4448,1.0
47307.418,12376.187,2387.6887,1.0
47376.41,12296.687,2391.4897,1.0
47399.9,12262.8,2392.1948,1.0
47334.297,12202.536,2394.0916,1.0
47277.547,12122.386,2397.085,1.0
47330.73,12136.12,2405.2434,1.0
47355.832,12109.59,2406.8672,1.0
47354.668,11991.469,2422.2268,1.0
47329.203,11992.4795,2427.664,1.0
47342.46,11906.905,2429.3877,1.0
47307.07,11896.22,2453.778,1.0
47379.26,11791.385,2454.8123,1.0
47348.496,11743.425,2456.495,1.0
47345.555,11728.481,2457.116,1.0
47384.082,11704.672,2464.735,1.0
47311.6,11586.557,2465.0408,1.0
47421.41,11588.903,2465.8135,1.0
47369.63,11507.9375,2466.6223,1.0
47362.453,11580.995,2472.6301,1.0
47428.285,11493.247,2475.8518,1.0
47374.754,11476.44,2477.0762,1.0
47362.72,11423.406,2477.676,1.0
47406.97,11420.422,2478.9812,1.0
47405.945,11367.771,2480.0725,1.0
47379.53,11369.271,2482.2007,1.0
47414.098,11367.201,2482.4705,1.0
47373.82,11351.2,2483.0413,1.0
47374.254,11307.0205,2489.2346,1.0
47362.555,11307.177,2490.013,1.0
47328.945,11344.257,2490.4282,1.0
47421.312,11331.197,2492.8901,1.0
47370.1,11303.225,2497.3694,1.0
47330.31,11322.71,2500.6616,1.0
47348.695,11263.351,2501.1057,1.0
47404.402,11256.771,2507.0981,1.0
47380.793,11330.987,2508.6316,1.0
47346.14,11354.592,2509.8398,1.0
47394.574,11314.859,2513.694,1.0
47370.445,11344.074,2514.5493,1.0
47327.516,11369.074,2515.8228,1.0
47414.145,11328.152,2517.265,1.0
47397.688,11330.037,2519.4602,1.0
47312.133,11300.6045,2519.7498,1.0
47360.176,11315.567,2522.2769,1.0
47349.6,11357.421,2522.519,1.0
47374.07,11283.664,2529.241,1.0
47413.273,11315.553,2530.0435,1.0
47345.17,11335.803,2533.5808,1.0
47358.41,11363.612,2536.6848,1.0
47342.66,11350.276,2543.166,1.0
47344.242,11304.376,2545.4915,1.0
47362.234,11336.889,2545.6816,1.0
47356.79,11311.174,2548.1497,1.0
47331.676,11328.281,2550.858,1.0
47354.777,11322.418,2552.6313,1.0
47344.66,11282.912,2555.852,1.0
47370.37,11365.655,2558.287,1.0
47387.508,11376.848,2559.2942,1.0
47353.34,11309.824,2560.6138,1.0
47363.023,11335.107,2561.424,1.0
47382.746,11264.435,2564.3586,1.0
47316.504,11334.167,2566.069,1.0
47319.754,11303.507,2566.2942,1.0
47339.875,11347.191,2569.5796,1.0
47372.074,11316.638,2570.6533,1.0
47416.09,11351.259,2573.078,1.0
47400.254,11323.233,2582.0728,1.0
47391.02,11270.862,2588.514,1.0
47344.082,11302.41,2589.9336,1.0
47378.137,11337.124,2590.1357,1.0
47383.047,11386.208,2590.2036,1.0
47362.05,11354.318,2590.7761,1.0
47343.06,11296.949,2593.1208,1.0
47298.78,11324.385,2596.139,1.0
47350.12,11291.139,2599.0967,1.0
47362.6,11321.342,2604.5688,1.0
47334.223,11309.23,2605.3833,1.0
47326.027,11346.785,2605.5947,0.0
47331.438,11299.697,2607.4382,0.0
47310.004,11304.706,2608.5745,0.0
47232.316,11337.724,2608.933,0.0
47321.17,11403.6455,2612.8433,0.0
47330.496,11369.029,2619.2305,0.0
47285.887,11292.169,2621.6033,0.0
47313.09,11408.416,2624.3037,0.0
