x,y,pen_status
24196.59,11109.437,0.2695166
24720.244,11492.958,0.27048638
24695.312,11818.07,0.28686088
23920.145,11434.043,0.2726457
24011.555,11225.843,0.27252272
23634.67,11810.928,0.2690015
23963.363,11632.908,0.26917294
24207.047,11464.1455,0.2699222
24260.082,11738.543,0.26969445
25022.139,11398.398,0.27322263
24848.162,11872.157,0.2725421
24800.904,12204.158,0.2773254
24126.467,11476.863,0.26987356
24093.059,11259.68,0.27242857
24749.44,11730.388,0.28578246
24280.793,11316.436,0.26913625
24064.814,11860.702,0.26900947
24522.27,11548.422,0.27252617
24127.705,11704.069,0.27163672
24494.85,11573.688,0.2706404
24625.97,11567.883,0.26939583
24013.572,11611.394,0.27026746
24786.482,11727.271,0.2747082
24452.268,11811.009,0.2697087
23846.404,11026.354,0.26907152
24427.828,11122.147,0.28266218
24959.262,12127.6455,0.2717397
24439.268,11820.847,0.26941022
24308.277,10876.059,0.27080432
24152.74,11556.548,0.287623
24119.703,11358.322,0.27241454
24712.71,11400.531,0.27127683
24238.783,11224.322,0.27014175
23653.936,10986.451,0.27021605
24499.754,12246.322,0.269645
24467.166,11401.98,0.2703348
23912.215,11890.211,0.2698168
24207.29,11599.345,0.26972213
23751.12,11008.856,0.26963776
24656.94,12001.665,0.269097
24147.236,11670.548,0.2755539
23882.09,11344.072,0.27439848
23940.791,12244.113,0.26947364
24133.951,11612.387,0.27383494
23762.13,11171.289,0.2693173
23939.615,11836.918,0.2702857
24396.074,11779.049,0.27507436
24161.623,11289.733,0.2714052
24067.537,11170.886,0.26921228
24183.115,12447.986,0.27387425
23493.598,11335.512,0.26916164
23752.654,11693.175,0.26906046
24316.037,11432.874,0.2732352
24370.148,11627.684,0.27528766
24794.72,11605.651,0.26921389
23911.055,11592.218,0.2696831
23994.18,11514.457,0.26897073
24898.82,12273.502,0.26986626
23913.084,11878.938,0.26909226
24316.982,11945.355,0.27218935
24372.184,11573.654,0.2693462
24235.52,11183.86,0.2707168
24157.445,11085.086,0.26947114
24384.99,11828.599,0.26900113
24232.63,12202.672,0.26952407
24911.521,12023.404,0.27548656
24216.72,11465.771,0.26930273
24556.33,12007.753,0.26941732
24221.77,11645.144,0.27218154
24282.566,11743.877,0.26966503
24015.809,11370.74,0.26931098
23995.89,11235.695,0.2718537
23824.455,11567.698,0.27008167
24675.09,10978.581,0.27177674
24672.129,11624.8125,0.26905707
24430.701,12412.493,0.27018622
24429.291,12166.248,0.27415407
24416.357,11332.286,0.2690466
24395.523,11251.06,0.4668157
24552.598,11103.931,0.26907063
24657.379,11910.593,0.27051285
23873.912,11807.92,0.26903954
23991.764,12108.191,0.26917922
24455.22,11428.093,0.2703056
23825.2,11461.68,0.2695669
24006.934,11310.774,0.26980066
23735.375,10950.835,0.26920858
24329.602,11386.374,0.27074635
24137.723,11322.814,0.26905495
23729.21,11783.26,0.27449167
23956.701,11919.944,0.2694615
24670.865,12470.068,0.2693554
24183.416,11099.21,0.27260572
24464.203,11839.25,0.34623963
23915.6,11145.706,0.26993805
23882.139,11932.283,0.26907042
24208.695,11527.628,0.27223223
24652.99,11548.072,0.26910973
24047.447,12102.874,0.26903173
23911.16,11800.16,0.26976383
24557.031,11883.048,0.27413306
23766.898,11155.116,0.26929274
24550.938,12695.504,0.27109644
23944.111,11335.878,0.2694476
24232.926,11877.601,0.26932898
24339.973,12035.698,0.2693592
23392.514,11546.831,0.2690026
23777.36,11598.968,0.26898566
24680.031,11950.12,0.27677834
23351.598,11940.532,0.26900297
24377.822,11060.322,0.2690152
24421.785,11396.049,0.26928246
24564.62,11854.243,0.27616957
24212.207,11588.532,0.27327684
23959.338,11426.72,0.27694497
24446.793,12943.1455,0.26895753
24050.729,11657.321,0.2706889
24556.111,11465.2,0.2817361
24054.08,11472.913,0.269217
24510.73,11638.103,0.27001268
23849.576,11364.109,0.26964393
24193.848,11127.409,0.27047136
24195.93,11736.116,0.2690891
24638.791,11920.791,0.29179144
24319.646,11419.855,0.26986575
24323.09,11916.832,0.26905486
24033.63,11099.479,0.2697607
24250.451,11885.177,0.27263412
25099.404,12153.431,0.27138516
23944.46,10966.604,0.2692301
24154.537,11428.83,0.27109784
24470.66,11772.464,0.26952583
24802.434,11652.167,0.26946026
23492.918,11479.189,0.2689529
23543.975,11364.9,0.26899755
23980.117,11458.334,0.26902398
23673.709,11466.207,0.2689627
24360.307,11205.752,0.2701877
24170.475,11875.929,0.30550057
24830.67,11371.106,0.27242675
24417.371,11930.245,0.27500203
24263.44,11309.896,0.27614897
24178.95,10893.942,0.2721208
24233.38,11565.561,0.2689807
24157.934,11935.878,0.26995817
23702.088,11676.95,0.2695732
24666.736,11257.878,0.27061823
23950.299,11683.029,0.26914024
24546.258,11722.798,0.2702772
24456.258,11542.763,0.2701656
23881.846,12008.662,0.26992205
24149.63,11930.857,0.26991433
24022.688,11856.766,0.26986852
24624.207,11468.585,0.28572902
23742.45,11571.464,0.26901177
24099.082,11254.111,0.26907712
24064.705,11673.851,0.2703551
25177.043,12116.905,0.27414656
24497.613,11997.882,0.27169886
24437.266,11202.217,0.27368337
24200.559,11816.699,0.27222243
24338.234,11763.971,0.27019426
24070.854,12218.737,0.26979867
24736.654,11970.437,0.2710636
24098.582,11891.239,0.26916516
24403.865,11553.833,0.2693458
24154.75,11228.518,0.26924703
24357.932,11337.996,0.27059785
23679.486,11502.531,0.26951617
24430.664,11378.517,0.27012974
24287.36,11223.901,0.26899368
23799.166,11381.304,0.27238435
24154.646,12005.309,0.27092984
24063.8,11738.39,0.2725794
24412.598,12485.747,0.2698494
24037.46,11692.816,0.2689492
23918.49,11198.2,0.26999763
24219.803,11852.673,0.2711829
24226.867,11677.339,0.27097616
24702.922,12468.386,0.27789885
24252.203,12080.898,0.27005526
24500.31,11216.263,0.26897666
24471.383,12210.244,0.2777389
24223.154,12312.117,0.27129272
23984.58,11615.828,0.26987997
24213.559,12051.25,0.26996547
24584.504,11143.076,0.2822879
23984.332,11036.762,0.27515668
24203.918,11741.367,0.269102
23334.94,12142.482,0.26901358
24713.879,11034.345,0.29388022
23846.658,11528.63,0.27058545
24269.44,11396.737,0.27013576
24582.541,11421.798,0.27033755
23448.19,11144.772,0.2690806
24177.268,11471.788,0.27177128
24098.97,11801.766,0.27004853
24013.643,11187.983,0.2689477
24084.887,11619.833,0.26976907
24524.584,11743.4375,0.28925607
23597.043,11446.937,0.2781176
24596.861,11329.249,0.27026638
24359.71,11097.757,0.27333337
23581.06,11355.087,0.26904768
24216.172,11529.936,0.2736553
23736.56,11427.439,0.26909226
24485.229,11026.257,0.27058992
23803.078,11315.539,0.2789305
24167.656,11686.027,0.2691829
24193.447,11445.311,0.26935214
24103.084,11147.676,0.27012065
24889.252,11909.297,0.27325478
24848.633,11733.063,0.27092794
24590.844,11318.791,0.2708144
24185.766,11461.0625,0.2693728
23908.865,11527.662,0.26932758
24366.229,12638.164,0.26915014
23763.459,11114.419,0.26952413
24626.312,11884.722,0.28408235
23793.36,10776.39,0.26922557
24826.434,11752.679,0.2702278
24349.465,10993.223,0.26938605
24083.396,11382.036,0.2708266
24210.967,11770.367,0.2703756
23484.096,11744.922,0.2700544
23806.06,11226.366,0.26901957
24283.893,11180.4,0.2696178
23629.268,11051.058,0.26901016
24494.127,11290.166,0.27809107
24434.117,12103.415,0.27308178
24237.658,11303.811,0.26978645
24310.695,11519.605,0.26930875
24879.598,11969.441,0.26943278
24428.143,11498.821,0.28476942
24471.008,12533.545,0.2694775
23337.934,11059.53,0.26897055
24890.75,11595.891,0.2721251
23930.703,11232.121,0.26942217
24122.87,11189.689,0.2698695
23982.695,11281.214,0.2729447
24277.797,10751.333,0.26896048
24229.928,11916.736,0.26905534
24375.434,11253.554,0.26902822
24453.883,11223.357,0.28017372
24559.188,11321.456,0.2700964
23640.07,11499.418,0.26983562
24259.54,11859.325,0.2692605
24073.281,11783.229,0.26920083
24863.24,12235.461,0.3003513
24021.264,12351.952,0.26904023
23741.715,11447.741,0.26953375
24157.547,11927.059,0.2701781
23849.447,11504.948,0.26986548
23729.3,11321.962,0.2691368
24424.33,12140.982,0.26979846
23892.707,10631.372,0.2690737
24257.82,11865.879,0.28132653
24245.137,11737.297,0.26926976
24142.709,11215.362,0.2712431
23907.598,12264.457,0.27080658
23653.83,11219.4795,0.26972112
24341.701,11732.005,0.26904383
24030.031,11623.48,0.27016243
24501.477,11813.933,0.27181107
24588.6,11693.541,0.27637267
24271.98,11628.052,0.2713798
24053.543,11436.889,0.27000496
24293.984,11429.873,0.26942003
23913.477,11270.004,0.2691013
24028.123,11154.951,0.26970124
24335.91,11157.845,0.30880457
24526.182,11347.475,0.27076662
24235.617,12026.749,0.2693751
23968.953,12120.441,0.26927525
24321.13,11295.413,0.27249125
23745.76,12078.307,0.31937107
24142.287,11586.03,0.26930484
23966.117,11565.476,0.26904076
23889.666,11563.634,0.269274
24382.703,11659.991,0.27245864
24047.936,11699.016,0.27299145
23721.639,11318.136,0.2715525
23767.904,12213.284,0.26903233
24099.018,12195.659,0.2696755
24706.219,11223.387,0.2726582
24202.49,11849.508,0.27191284
23924.53,12082.437,0.2693981
23878.268,11006.916,0.26919237
24708.23,11618.625,0.27131432
23890.639,11580.766,0.2690686
24201.014,11603.043,0.28820348
24717.508,11929.241,0.27031806
24261.785,11884.747,0.27157956
24156.297,11167.554,0.27019736
24128.691,11432.034,0.26974046
24104.432,11771.884,0.26991776
23787.932,11194.251,0.26899496
24117.03,10874.214,0.26933298
24853.678,11680.879,0.3553828
23911.053,11861.683,0.26904932
24232.03,11498.791,0.26904044
24297.264,11503.2295,0.26953444
23994.545,12264.051,0.26937473
23936.414,11553.232,0.2702406
23725.412,11256.397,0.26987997
23790.36,11466.425,0.26926532
24481.75,11288.442,0.26970285
24080.953,11192.033,0.27247673
24795.475,11610.649,0.3357397
24854.854,11686.127,0.28406745
24313.912,11712.997,0.27053455
23961.148,11352.952,0.26976612
24298.6,11639.475,0.2691176
24040.602,11416.826,0.27075157
23497.36,11324.1875,0.26918656
24200.146,11389.54,0.27412862
24263.398,11634.498,0.26940218
24364.986,11695.155,0.26952362
24130.291,11284.412,0.2884037
24096.51,11631.712,0.26915547
23539.984,11458.053,0.26921964
23804.607,11647.376,0.27009708
24119.008,11020.798,0.27127346
23634.055,11524.547,0.268973
23619.967,11498.48,0.26929653
24096.635,11723.016,0.26944906
24873.197,11647.903,0.26982757
23781.896,12036.488,0.27243966
24819.36,11774.562,0.2724726
24254.838,11399.482,0.2695729
24068.273,11736.242,0.26907644
24674.967,11889.889,0.2704733
24159.889,11491.7,0.26925287
24653.752,11975.382,0.26925504
25349.748,12044.432,0.28170726
24596.123,11875.714,0.27050978
23758.139,12205.222,0.26972485
23969.223,11147.322,0.27147204
23960.613,12051.467,0.26913637
24174.35,11785.202,0.27964056
23815.299,11477.407,0.27094808
24587.89,11262.833,0.33450043
24399.137,11568.121,0.26929212
24261.992,11847.625,0.30158916
23870.248,11258.447,0.27119663
23765.486,11276.463,0.2691293
24324.85,11950.286,0.26920763
23973.676,12109.312,0.26922494
23717.846,11554.557,0.26908925
24024.318,11612.256,0.27031806
24121.334,11814.207,0.271347
24276.12,11243.263,0.26911497
23988.363,12072.269,0.27008846
23795.031,11893.865,0.2710488
24144.998,11775.942,0.27458653
24279.465,11313.527,0.27279726
24204.412,11378.221,0.2693072
24377.379,11318.258,0.26912984
24709.043,11581.411,0.26913363
24078.182,10960.153,0.26966453
24428.81,11745.996,0.28890404
24833.451,11810.226,0.2714332
24690.727,11542.377,0.27818602
24206.076,11721.0,0.26904392
24190.445,11033.332,0.280468
23809.096,11445.125,0.26914746
23569.219,11035.571,0.26898995
24562.148,11573.108,0.27403298
24024.111,11545.674,0.2700342
23916.18,11649.885,0.2690179
24263.111,11231.747,0.32627591
24204.402,11243.754,0.26918653
23868.729,11361.637,0.26911065
24546.02,11272.053,0.27159435
24558.574,11898.547,0.2699428
24009.182,11591.013,0.2689835
23571.307,11544.3955,0.26917437
23849.598,11874.636,0.26908413
24501.012,11734.639,0.283124
24028.86,11598.069,0.27006114
24226.926,12099.134,0.26965314
24034.238,10955.112,0.2696218
23622.121,11646.996,0.26902986
24061.084,12055.912,0.26901585
24140.041,12024.2705,0.26902568
24166.402,11738.591,0.27277726
24141.158,11522.426,0.27228495
24376.031,11793.788,0.2714496
23638.111,11426.565,0.26910657
24942.303,11756.084,0.27770248
24399.332,11800.888,0.27133897
24240.12,11435.686,0.27096745
24092.865,11358.346,0.2748073
24260.086,10960.483,0.27245647
24343.752,11653.591,0.2813463
23939.223,11335.999,0.27054074
24803.36,12110.407,0.26947358
24249.727,11390.859,0.26942855
24439.475,11272.766,0.27365908
23919.08,11409.639,0.2691065
24076.55,12506.579,0.27015778
23600.79,11518.102,0.2690119
23575.768,11081.465,0.26914972
24128.014,10721.315,0.26934353
24156.195,11240.306,0.26952577
24391.178,11966.875,0.2704179
23537.209,11431.53,0.27171314
23948.48,11294.526,0.26900658
23579.33,11235.009,0.27004355
24002.602,11188.686,0.26913232
24130.318,11481.1045,0.26914808
24629.137,11810.489,0.26978534
24276.45,11479.548,0.26916426
24632.252,11287.275,0.27011856
23933.49,11088.838,0.26910093
23998.414,11349.851,0.2707013
23836.004,11273.163,0.26958767
24545.105,11962.284,0.27001518
24050.557,11810.595,0.27312788
24306.314,10766.303,0.2711844
24118.096,11301.536,0.27262884
23542.271,11110.283,0.26935786
24443.523,10791.94,0.27106825
24181.28,12328.991,0.26916042
24124.666,11428.362,0.2698431
23824.256,11719.422,0.26918006
23824.617,11224.587,0.2691591
23871.64,10399.967,0.2691128
24107.115,11624.248,0.2709869
23819.635,11375.63,0.26911622
24903.328,11341.416,0.27119437
24693.832,11514.528,0.28481033
24200.05,11837.433,0.26905453
24498.35,11393.402,0.27118397
24625.346,11750.27,0.26972437
24047.31,10984.175,0.27060091
24178.484,11073.762,0.2738327
24302.342,11857.6045,0.27005643
24342.633,10995.48,0.2693169
24294.227,11642.814,0.26996565
23707.498,11293.573,0.2699179
24447.037,11504.073,0.27179182
23947.586,11314.54,0.2773119
24071.076,11548.075,0.26916367
23518.062,11132.616,0.27088517
23314.252,11475.766,0.26895997
24705.34,11500.159,0.27024487
24613.87,11986.461,0.27182385
24901.324,11602.505,0.26904312
24271.006,11943.946,0.27040017
24250.574,11664.037,0.27921858
23672.215,11309.579,0.26914614
24097.865,11848.327,0.26978123
24423.328,12318.526,0.27124602
23763.191,11519.71,0.27014214
24489.99,11852.951,0.27090627
24246.398,12387.419,0.269108
24313.777,11183.96,0.27082813
23858.799,11803.866,0.26932383
24409.693,11781.652,0.26997888
23883.5,10654.251,0.26949516
23776.469,12147.722,0.26936492
24438.566,11109.215,0.26919046
23943.797,11851.827,0.26975837
24297.871,11372.883,0.26977846
24164.678,11597.716,0.27129146
24317.652,11663.895,0.26902163
24303.475,11690.663,0.27412808
23664.93,10876.587,0.26916003
24929.26,11592.963,0.27020484
24535.19,11791.957,0.2707797
23582.248,10974.023,0.26922637
24096.326,11324.396,0.273257
24378.307,11591.834,0.28030998
23330.064,11220.054,0.26907644
24846.906,11443.967,0.27972135
24213.37,11588.24,0.26912883
24283.396,11455.752,0.27380428
24188.162,12171.291,0.26955903
24682.674,11609.479,0.2964075
24235.066,11771.858,0.27240625
24136.697,11596.735,0.26917082
24355.738,11245.5,0.27057466
24500.686,12237.734,0.2702792
24067.084,10936.886,0.27049235
24360.744,11194.891,0.273789
24249.27,11666.748,0.30244187
24312.373,11077.006,0.2745547
23502.914,11406.188,0.26920098
24481.32,11508.914,0.2879906
24268.498,11084.38,0.26926655
24575.4,11247.991,0.27056095
24565.7,11658.357,0.27241603
23580.139,12524.231,0.27057198
23838.014,11850.063,0.2689704
24226.898,11211.168,0.2691453
25359.738,11418.201,0.27129316
23655.762,11410.194,0.26901603
23880.035,11362.911,0.2692395
23891.023,11304.973,0.2720667
23816.842,11608.726,0.26901698
24133.35,11720.231,0.26908642
23977.654,11770.799,0.26897287
24181.057,11341.495,0.27008888
24565.666,11578.972,0.27488816
24343.475,11483.522,0.26900205
24113.879,11237.895,0.26902837
24109.562,11986.486,0.26910606
24429.898,11934.027,0.27736863
24157.7,11651.704,0.26924857
24812.498,11556.322,0.40691105
24453.74,11509.864,0.2736404
24511.908,11553.742,0.26910222
24196.924,11949.891,0.27166212
24563.898,12081.739,0.27051696
24472.068,11151.06,0.27099594
24760.998,12114.239,0.26940158
24948.887,12151.79,0.27566206
24313.99,11765.561,0.2709146
24347.012,11463.417,0.30651435
24646.64,11742.56,0.2690858
24148.936,12008.447,0.26899084
23491.348,11811.786,0.26901197
24828.6,11340.314,0.27190813
24211.764,12131.736,0.27089506
24542.47,11427.333,0.2691671
24855.812,11767.978,0.27806434
24232.172,11474.294,0.2692572
24780.059,11907.209,0.2722541
24338.418,11729.566,0.2732716
24093.555,12096.763,0.2698665
24285.988,11817.418,0.26987392
23773.94,11372.893,0.26908925
23780.225,11696.093,0.27193248
24580.54,11511.211,0.269344
24115.277,10995.843,0.272576
24080.334,11406.333,0.2697832
24291.523,11597.398,0.2700552
24474.582,12059.313,0.27288973
24597.152,11764.793,0.27134204
24257.713,11395.599,0.26931766
24446.188,11457.459,0.26977125
24441.625,11297.33,0.28631613
24360.52,11337.412,0.26903787
24668.887,11437.312,0.2708264
23952.135,11441.878,0.26920426
23666.02,11310.411,0.2690785
24284.936,11454.197,0.26954976
24704.72,11755.468,0.28657424
24405.516,11428.909,0.2699472
24904.299,11513.352,0.28078642
24631.92,11667.993,0.27611485
24275.559,11592.15,0.2693223
25166.86,11400.3545,0.41294295
24795.49,10553.758,0.26906326
24300.828,11202.933,0.27315477
23891.842,11247.553,0.2707093
24222.213,11671.346,0.26910636
24139.186,11796.752,0.27032843
23754.61,11168.813,0.26911628
24327.709,11136.614,0.26908666
24513.828,11700.124,0.2728178
23817.002,11874.19,0.26927134
24433.432,11351.134,0.26946044
24596.066,11500.15,0.2699677
24582.125,11724.88,0.27515885
24654.818,11177.775,0.27629605
23637.525,11059.347,0.2694735
23692.271,11090.096,0.27038145
23283.24,11314.577,0.26902246
23917.543,11487.929,0.2691646
24107.219,11132.698,0.2707078
24068.098,11716.838,0.269526
24066.697,11285.208,0.26949
24452.797,11624.625,0.27243614
24409.348,11369.636,0.27028823
24383.762,11626.666,0.26948187
24468.928,11813.025,0.27242118
24292.09,11974.172,0.2737279
24079.953,11768.435,0.2696588
23578.342,10834.775,0.26946637
24604.652,11308.735,0.27153605
24290.129,11366.755,0.2691408
24356.117,11402.379,0.27407596
23938.691,11021.308,0.2697315
23854.049,11614.898,0.26917002
24729.04,11507.87,0.26949432
24580.508,11022.908,0.2860857
24089.59,10865.618,0.27067906
24810.352,11629.761,0.2697444
23873.242,11625.621,0.27104875
24123.861,11563.34,0.27120036
23927.996,11873.508,0.27128375
24329.496,11667.955,0.27013904
24971.89,12032.867,0.2697693
24604.074,11303.783,0.26917398
23933.062,11228.222,0.27546912
24244.78,11415.325,0.2690175
23621.295,11131.501,0.29930624
23815.553,11567.863,0.2694449
24485.334,12516.666,0.26942414
24262.83,12026.886,0.26956373
24643.52,11506.353,0.29894483
24658.084,11707.927,0.27368537
24974.38,11940.604,0.2713679
24426.412,11659.326,0.26896372
24349.12,12042.052,0.26925954
24080.986,12005.478,0.2731152
24273.588,11214.475,0.28278458
24090.223,11494.299,0.27177826
25143.836,11610.142,0.3557515
24235.45,11541.923,0.26902214
23984.225,11303.375,0.27028802
24123.697,11324.35,0.2696724
24432.113,11808.197,0.27062985
24136.396,11776.76,0.27896097
24587.793,11449.321,0.27090278
24020.494,11803.454,0.26939362
23863.912,11929.688,0.26916653
24693.787,11057.693,0.27042744
24167.03,11379.847,0.26994428
24617.91,11823.246,0.2697953
24641.145,11147.5,0.28230685
24341.969,11972.882,0.2694877
24511.627,11590.524,0.2693214
23971.053,11609.504,0.2691161
24354.934,11333.089,0.27885753
24312.334,11139.026,0.2717352
24446.852,11860.064,0.3552046
23780.13,11713.825,0.27228782
24130.627,11321.912,0.2697403
24307.207,11430.226,0.27311096
24174.848,11343.129,0.2722464
24666.14,11982.118,0.27103436
24029.453,11099.478,0.2689905
23894.338,11256.386,0.26956484
24542.998,11469.186,0.2716272
24771.78,11506.782,0.26968333
23833.166,10897.812,0.2695231
24200.79,11814.571,0.2700523
24451.457,11400.77,0.26993987
24483.371,12078.786,0.26906997
24247.621,11494.73,0.26902694
24534.588,11453.193,0.27136445
23796.914,11144.178,0.269183
23816.834,11788.199,0.2690728
24308.842,11374.638,0.2837097
24319.39,11671.977,0.26919585
24530.576,11060.693,0.2698918
24746.76,10964.93,0.2693458
24195.662,11015.959,0.26928365
24455.977,11636.854,0.26961553
23578.072,11600.347,0.26898742
24093.406,11219.561,0.27047843
23861.035,12191.628,0.27028623
23960.852,11092.845,0.27043295
24300.957,11746.371,0.2692615
23997.934,11147.719,0.2699622
24184.217,11169.449,0.26918674
24220.627,11680.612,0.26922396
23570.9,11287.139,0.26917282
24116.576,11019.04,0.30474237
24272.678,11883.599,0.27227297
23931.045,11100.01,0.26905206
24385.492,11717.076,0.26960868
23740.35,11078.764,0.26926088
24814.697,11640.573,0.26926872
23971.473,11402.833,0.26954064
24570.488,11449.837,0.48900405
23365.805,11824.152,0.2689845
24066.488,11146.971,0.271877
24460.574,11651.608,0.27363628
24246.225,11934.776,0.2721484
24115.205,11552.449,0.27348375
23820.797,11773.249,0.26911056
24386.295,11563.957,0.27786723
25059.945,11392.795,0.2715546
24059.53,11173.438,0.27626318
24137.453,11715.574,0.27378625
23827.951,10809.802,0.26985046
24036.07,11484.449,0.26896897
23559.723,11606.601,0.26910374
24597.19,12471.715,0.26934886
24399.143,11952.888,0.2691343
24477.842,11746.492,0.26958108
24047.973,12103.06,0.26978457
24508.441,12029.731,0.2695134
23846.967,11862.738,0.26923865
24399.729,11473.868,0.2708081
24284.695,11504.514,0.27014706
24295.797,11208.921,0.2692617
24534.621,11185.495,0.29766485
24308.059,11989.743,0.27733338
23439.79,11988.296,0.26896653
24619.752,11255.206,0.26975733
24248.195,11271.226,0.26982242
24407.016,11737.036,0.27118304
24057.062,10753.301,0.27055562
24177.744,11812.852,0.2731458
24160.723,11149.247,0.26977515
24835.627,11062.632,0.27347273
24301.354,11562.536,0.26946083
23681.057,11519.644,0.26987767
24520.469,11176.692,0.27319446
24466.387,11106.674,0.2701892
24079.338,10976.283,0.27021754
23849.99,11461.696,0.26923612
23938.19,12096.089,0.26922536
24461.5,11689.959,0.26936772
24484.148,11853.629,0.30116293
23835.553,11899.9,0.26895452
23814.5,11875.481,0.2691343
24299.375,11554.0625,0.27079007
24249.066,11424.062,0.27185488
24009.324,11438.454,0.26901403
23949.514,11063.997,0.2697165
24832.639,11878.879,0.26967776
24406.988,11684.421,0.27064022
23529.639,11053.803,0.26901564
24164.713,11965.303,0.2701539
24339.703,11836.828,0.27199098
24213.385,10975.602,0.27864048
24161.848,10884.717,0.2691118
24404.31,11756.071,0.26913935
24375.531,11354.967,0.27293402
23635.783,10996.858,0.26903743
24108.422,11533.055,0.2727017
24093.459,11889.737,0.2712278
24329.953,11871.452,0.2751532
24725.834,11393.866,0.272954
24374.908,11234.623,0.27026072
24051.627,11434.607,0.2690685
24967.512,11910.473,0.27071875
23949.611,11837.432,0.26941064
24002.664,11667.847,0.2698697
24135.455,11811.014,0.2694566
24580.521,11690.788,0.2692438
23815.723,11534.081,0.26944295
24405.578,11564.878,0.27657726
24557.39,11513.667,0.27472115
