x,y,pen_status
21980.314871385694,11581.103574015198,0.27020761370658875
21711.261660397053,11826.608336624688,0.26964348554611206
22103.04246046394,11532.72305067256,0.272322416305542
21623.884823977947,11996.586459714918,0.27279412746429443
21484.605090215802,11398.000136792658,0.26913660764694214
22343.028310254216,11541.393869062884,0.2808108925819397
22278.275209274143,11711.117531212045,0.27914944291114807
21882.12783446908,11677.367652740328,0.2691531479358673
21267.65715172887,11546.697235774247,0.2698732018470764
20618.318382143974,11230.46888764575,0.26968201994895935
21517.23410566151,12659.901811592279,0.2692748010158539
20760.508682370186,10607.836705759166,0.2690615653991699
21285.21505355835,11627.167568108065,0.27393579483032227
20827.189634859562,11933.878045951946,0.2694016098976135
21907.097363963723,11448.931389015166,0.2740851044654846
21521.729861676693,11918.368008211253,0.2717801332473755
20922.177786141634,11849.96927609667,0.26936614513397217
21178.210161030293,11271.826037529854,0.27145296335220337
19986.005298137665,11443.447036907075,0.26901453733444214
21467.131788417697,11678.68117584288,0.2717587947845459
21200.064273148775,12597.771863706408,0.26898619532585144
21424.886522248387,10752.161284737287,0.2690310478210449
20881.000772207975,11820.576447107362,0.26896756887435913
20704.556371986866,11916.679403562097,0.269570916891098
21351.734303981066,11049.429538995026,0.2694717347621918
22843.480043433607,11512.95200139284,0.2762273848056793
22050.068764396012,11291.275923654435,0.2708718478679657
21471.620046436787,12635.29926535487,0.27550408244132996
22040.210491091013,12212.199602108447,0.2696574330329895
21578.885246753693,11925.949393430723,0.26900169253349304
21241.82075485587,11500.976619347928,0.2719748616218567
21668.788059026003,11666.222037184982,0.2698060870170593
20366.8351688087,10598.479987084864,0.2689861059188843
21291.5012037158,11433.630167681722,0.26915356516838074
21532.3200737983,11199.717062868176,0.269564151763916
21740.088696673512,11682.085989815181,0.27011838555336
22311.529759190977,12052.627820782362,0.2693823277950287
21125.436152160168,11825.976103247142,0.26912933588027954
21003.393957734108,11271.03255194798,0.2693992257118225
22142.54533456266,12194.012304984031,0.26999983191490173
21256.697910875082,11330.58330284804,0.27125316858291626
21850.713423654437,11416.349759124218,0.2722260057926178
20470.74452072382,11448.38432523608,0.269236296415329
20794.06730785966,11622.539774028583,0.26924028992652893
22213.08336941898,11375.742369957266,0.2950842082500458
21988.86697255075,12443.469833925365,0.26906800270080566
21690.582045704126,11540.618725122882,0.26904281973838806
22434.077732358128,11076.59629371017,0.2692272663116455
21869.45798946917,12584.556559845803,0.2695710062980652
21011.327969372272,11927.638048376886,0.26911330223083496
21712.43396501243,12207.761226557193,0.26962506771087646
22287.094904016703,12304.990437783299,0.26989585161209106
21314.309117525816,11694.797258986158,0.27120691537857056
21776.309252247214,11736.871160080887,0.27244722843170166
20915.537673979998,11083.856968447564,0.26999959349632263
21010.279523164034,11033.341806598006,0.26930108666419983
21865.593621313572,11891.981242714448,0.2736262083053589
21528.148075595498,11036.584689356385,0.2706949710845947
21350.089979290962,11053.429760552941,0.2692141532897949
20665.147611886263,11057.345885515211,0.2692022919654846
22390.78610668704,11918.105223115532,0.27097389101982117
21231.378592789173,11932.117063909767,0.2743659019470215
21409.803595751524,12076.205213423817,0.27212515473365784
20439.729413568974,12074.849373772739,0.26918232440948486
22364.968189544976,11873.11532998923,0.2697315216064453
21796.525193691254,11019.387270860372,0.26922330260276794
21674.048327699304,11622.118318641556,0.2696768045425415
21520.512922763824,11841.008948134257,0.28123074769973755
20664.220548331738,11762.694850584723,0.27087998390197754
22206.713927842677,11309.489375222473,0.26958057284355164
21763.479049161077,11925.735564088447,0.2689850926399231
21402.55458971858,11333.09687900543,0.2695140540599823
22316.439602650702,12023.187959900124,0.27218279242515564
21656.610181599855,11254.597770202903,0.2692611813545227
20985.801678299904,11318.625189442186,0.2691814601421356
21466.122600585222,11518.528531149028,0.2723641097545624
20984.25468608737,10680.680117316542,0.2701133191585541
21460.273456275463,11977.863767717032,0.26912230253219604
21800.9330958277,11535.891359735278,0.26925429701805115
20804.250435382128,10615.14425730705,0.26984646916389465
20944.391519129276,11020.151248864828,0.2695743143558502
21289.651462227106,11118.635873384772,0.270724892616272
22065.552126325667,12022.949501790104,0.26905927062034607
21542.56403411925,11706.54563387297,0.27003777027130127
20985.47912299633,10508.883044883607,0.26957911252975464
21566.06883715093,11028.294267229734,0.2860592305660248
21571.208572000265,11402.450818344949,0.2740862965583801
22147.199503429234,11470.801097676156,0.2699355185031891
21524.088476598263,11168.877151265739,0.28188425302505493
21708.69727499783,10437.678846314548,0.28439760208129883
21359.318456292152,11630.555825982241,0.2712864875793457
20859.72641080618,11186.937666401265,0.2728959918022156
21955.919787421823,11426.469617519526,0.27046212553977966
21493.296894609928,11303.745021119712,0.2710733413696289
21845.430802464485,11053.90684442967,0.28215649724006653
21146.08138924837,11637.621985428033,0.26982712745666504
21393.57163672149,11098.33097167313,0.26915091276168823
21371.930156454444,11494.057595413176,0.2719346284866333
21736.12586426735,11761.430706568759,0.2707114815711975
21225.375527352095,11502.325953919439,0.2690734267234802
21194.980631798506,11069.438761368392,0.27028539776802063
21727.572772800922,11334.345921345053,0.2775288224220276
20929.118101090193,12123.553038619457,0.26904112100601196
22248.8101182878,11725.663140609859,0.2696731388568878
21650.534046068788,11531.090225404127,0.26900383830070496
21179.562771230936,11824.825555021407,0.2692408263683319
22091.70517206192,11179.918752610682,0.2734542787075043
21174.021186232567,11247.759120885281,0.2694869041442871
22221.561480924487,11476.12218569964,0.2700287997722626
21990.044546984136,11054.943096898494,0.2704709768295288
22000.284050948918,10599.607042416928,0.26946502923965454
21569.95937755704,10998.781056545673,0.2712266445159912
21539.077182993293,11793.486108215757,0.27038753032684326
21687.67466235161,11525.908359495921,0.2727941870689392
21490.080890908837,11729.277693101203,0.2716175615787506
21022.881108105183,11654.074765118768,0.27050718665122986
22308.306080654263,11240.562960442154,0.26952409744262695
21730.448254302144,11245.759177763013,0.27141574025154114
22246.073668025434,11165.306533209978,0.27054843306541443
21254.496612399817,11243.493297599254,0.2693990468978882
21412.594689428806,11822.822518633211,0.2690906226634979
21216.053679078817,11277.621929299085,0.26955586671829224
20845.780845433474,11375.781702216713,0.26914653182029724
20734.791829019785,10224.856114804743,0.26948776841163635
22171.18357695639,11638.601670529692,0.27700942754745483
21474.41701118648,10597.894261673091,0.27134019136428833
22269.08438140899,12728.960272781549,0.30096709728240967
21264.205527037382,12037.062338974325,0.26968061923980713
21734.887421667576,11151.56914641708,0.27862873673439026
21314.141898065805,11073.601811103521,0.2693123519420624
21331.010550141335,10909.494815722106,0.27700698375701904
21330.30955824256,11349.507618781177,0.2762589156627655
22462.80542018637,11646.192796602843,0.2779482305049896
21037.477301478386,10562.87413229048,0.26971688866615295
21414.89006653428,11447.733850810675,0.2714272439479828
21529.611316606402,11980.330902971325,0.27750205993652344
22538.337833324214,12036.480100821702,0.2691307067871094
21031.30093330145,10743.787034265695,0.26896464824676514
21859.794628694654,11566.08297644928,0.270063191652298
21501.731928005815,12274.957189578561,0.27047646045684814
21229.255811065435,11253.056971691547,0.26926368474960327
21893.429436653852,11376.403607942162,0.2708536684513092
21899.097992435098,10996.482080951331,0.2741561532020569
20931.009859651327,11369.53944127634,0.2690544128417969
20826.642564088106,11052.11010121554,0.26911938190460205
21062.8860296309,11309.542354736475,0.2699251174926758
21566.92424532771,10942.881164193152,0.26975950598716736
22704.73677007109,12282.463246647267,0.27737119793891907
21815.999965295196,11280.74755296856,0.2736614942550659
22127.131399832666,11940.42767190188,0.2786266803741455
20863.526621580124,10968.241786919532,0.28678154945373535
20803.505304336548,11050.50656557083,0.26894518733024597
22217.462906494737,12369.195640176533,0.2810375988483429
22623.808267763816,11285.027660604565,0.26955723762512207
21371.552215009928,11579.400031154973,0.27008166909217834
21870.462862417102,11119.237291462718,0.2706991732120514
22400.678952120245,11174.908365964888,0.27321624755859375
21347.691327899694,11090.063820295034,0.27126407623291016
22101.38823276013,11985.345514565704,0.2695700526237488
21906.679527521133,11401.225952100007,0.2695757746696472
21990.526646912098,10912.19442374259,0.268983393907547
21303.110789626837,11712.20579078607,0.268960177898407
21018.067960500717,12080.0008267574,0.2703636586666107
21186.724347800016,12059.71906166896,0.27267101407051086
20839.965654313564,11410.138246420769,0.2690016031265259
21575.849548637867,12387.968629181383,0.2700149118900299
21837.406956344843,11749.754593810996,0.2933790981769562
22197.210571475327,11009.191531047223,0.27091628313064575
21332.23187467456,10973.610891818998,0.27092480659484863
21209.522358596325,11050.614670604466,0.271799772977829
20950.075990468264,11104.697835065423,0.26898109912872314
20891.588225632906,12198.143164634703,0.26927223801612854
21678.511333033442,11134.1013982743,0.27185991406440735
21613.58462868631,11417.869533486662,0.27567601203918457
21950.305486008525,10799.841573148964,0.2709023356437683
21588.85871332884,11186.108771726487,0.269408643245697
21308.69325992465,10633.358077719806,0.26997920870780945
21262.056856006384,11589.522521760313,0.26926982402801514
21349.725548386574,10713.885597750543,0.2691851854324341
21339.611317545176,11381.738309688864,0.2718372046947479
20798.00998055935,11478.872023664413,0.2691482603549957
21162.886803507805,11336.37124769017,0.2690868377685547
21646.556076198816,11085.782807312904,0.2690539062023163
20638.464931756258,11447.009942755101,0.2703360915184021
20416.630351155996,11865.06814418826,0.2690466642379761
20481.285571455956,11699.406300664878,0.269159197807312
21416.867203220725,11199.41642089188,0.2697404623031616
21783.748042464256,11616.241314565761,0.27132490277290344
22876.213358834386,11646.05830240622,0.27419033646583557
21327.226750075817,11764.467045715892,0.26983222365379333
22462.209002343938,11577.587461149318,0.2860351502895355
20908.17761272192,12153.470939021556,0.26923027634620667
21324.69653007388,10771.877242028711,0.26987284421920776
21211.354699075222,11251.618041384963,0.26904135942459106
21855.968670085073,11415.019067976622,0.2695842385292053
21687.46938702464,11704.98107421724,0.2691793739795685
22744.882190603763,11725.878034572115,0.2759854793548584
21030.45167914033,10476.429940611122,0.26936930418014526
21027.29587161541,11455.571599874644,0.26911601424217224
22180.176998853683,11953.122267615048,0.2715374529361725
22696.955362105742,11827.337458803317,0.28699028491973877
21922.98215162754,11466.083741392938,0.2773977518081665
21356.643935233355,10933.050714775918,0.2691803276538849
21448.201965510845,10556.26363019645,0.26924824714660645
22034.69221354276,10795.46003321558,0.27355942130088806
21264.15530461073,11098.348475031553,0.2712539732456207
21920.54325155914,11781.992900523821,0.2876286804676056
22316.01815868169,12151.235773563383,0.2759833335876465
20498.241794466972,11977.054036201907,0.2690123915672302
21724.66588459909,11001.055487200616,0.26957955956459045
21683.82974654436,12464.51074850559,0.2690533697605133
22190.07032175362,10766.70094232261,0.27190330624580383
21721.533490628004,11381.884338665752,0.2717791497707367
21090.21113240719,11827.506733380256,0.26900723576545715
21516.29289494455,11680.730586071497,0.2693999409675598
21850.388887748122,11431.837381165473,0.269955039024353
21542.785083532333,11767.116220508351,0.26932400465011597
21603.176278337836,11383.190417811273,0.27437663078308105
21334.071854621172,11635.662372122517,0.2692076861858368
20946.988513737917,12462.181192331014,0.2713693678379059
21348.753355383873,10128.798086151479,0.2690110504627228
21886.8606261909,11291.94926645234,0.2872905433177948
21555.469217166305,11359.321570780126,0.2709210515022278
20825.565540611744,11259.886902861295,0.26895785331726074
21456.21654523909,12178.472306992857,0.2706528902053833
21333.200672358274,11882.42388089653,0.26925989985466003
22462.17359022796,11554.227234218268,0.2797771990299225
21772.26875191927,11187.451835937796,0.2696115970611572
21369.45532259345,11687.539602069182,0.2709672451019287
22039.59484194964,11573.860134385524,0.2713392674922943
20325.69012746215,12028.238483557476,0.2690374255180359
20373.41331639886,11128.772866293786,0.26931288838386536
21465.413757011294,10597.826125994323,0.2691267430782318
20258.960791677237,10733.653059177099,0.2689535915851593
21854.016573876143,11435.98322932422,0.2691912353038788
22054.634937912226,11466.75681594014,0.2701144814491272
21496.42200279236,12128.235924687235,0.2700352072715759
20545.915185391903,11114.033160746096,0.26948311924934387
21216.226981818676,11483.57630272582,0.2699069380760193
21731.09103062749,11796.935328158082,0.26975351572036743
21944.481169968843,10379.509351819752,0.2836993336677551
20867.47042605281,11168.712042957543,0.2694135904312134
21228.423250555992,11218.085194498299,0.2694011926651001
21494.064519643784,10945.82213078439,0.27081379294395447
21181.560209095478,11818.888513084965,0.27084240317344666
21950.447877198458,12497.874698042868,0.2702721953392029
21570.246423482895,11204.026778675614,0.2694009244441986
22481.093054759316,11778.017616850671,0.2780311405658722
20902.138472020626,10688.889326542614,0.2697828710079193
22642.60105329752,12148.380781322716,0.27782419323921204
21930.48587732017,11090.342197462915,0.2693241536617279
21190.57987397909,11696.809918868354,0.2691124379634857
21669.807927966118,11115.99836540222,0.2709461450576782
20917.185676932335,12516.711933091281,0.2693113386631012
21091.812591195107,11026.303243443368,0.2707575261592865
21256.04261431098,12345.629011094568,0.2706091105937958
21281.107566416264,11557.711794095112,0.2705867886543274
22375.46895623207,12039.852548670022,0.26908445358276367
21554.703784942627,10974.013402000068,0.334904283285141
21105.71019768715,11846.022193326613,0.26906177401542664
21652.325996398926,11289.572799935935,0.2692486643791199
21445.117247477174,11229.638987030832,0.2693403959274292
21542.268429160118,11674.676000029778,0.27114468812942505
21285.908688932657,11303.16938864067,0.2789490520954132
21878.82065230608,10825.144253723322,0.2702934145927429
22183.667988024652,11289.944092441348,0.27431315183639526
20982.324730187654,10825.871011942623,0.270460844039917
21446.574829623103,11635.169637493787,0.27016371488571167
22181.052213057876,12146.576929464934,0.2696996331214905
21640.706931889057,11537.545477403326,0.2693326771259308
22418.735594477504,11043.391416840253,0.2694331109523773
21442.598415941,10672.878179721532,0.2926086485385895
21088.594394683838,11756.266036997664,0.2702837288379669
21879.592238545418,10648.118706822394,0.2710278332233429
21191.442285001278,11792.730603161266,0.2690087556838989
21315.901946544647,11682.964552784337,0.3008837103843689
21164.394183665514,11917.801110645754,0.2699669897556305
22519.915750971995,11247.821891549973,0.2723881006240845
20737.30776038766,11899.25554794073,0.2695842683315277
21239.055833429098,11565.849514508618,0.2695765197277069
22383.91021437943,11943.58950941637,0.27469027042388916
21373.22433887422,11381.554591488091,0.26943138241767883
21956.766848772764,11302.46479463577,0.2690814733505249
22099.907555371523,11486.460064854471,0.3231339156627655
21472.989916175604,11178.479185208676,0.2691778838634491
21086.29731991887,11771.701571248936,0.2692256569862366
21618.306031942368,11612.768105046822,0.26916542649269104
21709.44856005907,10953.789847314356,0.2689765393733978
21490.761864572763,11306.825545139609,0.26998502016067505
21390.194001689553,11717.974605999885,0.2709440290927887
20369.66856250167,12179.97752875462,0.26921749114990234
21407.34524333477,11178.291946217416,0.2778177559375763
22112.595225796103,11976.34295388311,0.2710026204586029
21252.71859702468,11316.275313276796,0.26996293663978577
22271.3245315291,11522.198368433861,0.2691914439201355
21615.819314464927,11965.191990079356,0.26903584599494934
21765.085105776787,10732.280420325695,0.273612380027771
21538.039205685258,11615.060407904906,0.27068498730659485
22725.52031335607,12016.973949111996,0.36126843094825745
22383.297960557044,11371.161888595669,0.2733737826347351
21870.94273416698,11545.302365645764,0.2697221040725708
21483.957291647792,11584.93815076351,0.2694370746612549
21049.223548978567,10231.657477274535,0.2708148658275604
21647.46496064961,11905.563060864804,0.27059027552604675
20997.78347605467,10111.118218764661,0.2693674862384796
21832.151214763522,11383.19809648767,0.2690589129924774
21773.146724820137,11181.334646888075,0.2693476378917694
22021.215626604855,11091.32077603042,0.2714516520500183
21480.418591171503,11545.725212583317,0.271716445684433
22048.716613978148,11538.862286577,0.303462952375412
21368.497135281563,10747.29877129197,0.2697736322879791
21321.50676935911,11081.416088230906,0.2690107524394989
21671.770563811064,11551.605100354178,0.273554265499115
21676.634924143553,11200.374746531246,0.2705549895763397
20791.310025900602,11124.786191396413,0.26921799778938293
21871.501476347446,10941.49571637064,0.26960697770118713
22116.054136276245,11881.60460971575,0.2691043019294739
21300.50261875987,11761.25000147306,0.27300703525543213
22431.27429528162,11671.931962986475,0.27292072772979736
21770.60518708825,12010.531874928622,0.2693485915660858
21147.714820623398,11904.243535652755,0.26914453506469727
21335.62931573391,11819.712864263447,0.26957717537879944
21823.73796799779,11622.113389534874,0.26936715841293335
21525.850859358907,11344.96110466495,0.26916709542274475
21613.369733288884,11835.72382666217,0.26958373188972473
21000.827379524708,11604.227757092563,0.268973171710968
22008.9407703802,11663.315272558479,0.269523024559021
21809.96400770545,12181.49341348186,0.2751176357269287
21439.30707859993,10354.78870820999,0.26896071434020996
21218.224278211594,10396.087379440663,0.2705548107624054
22197.777625113726,11540.318686710669,0.2700989842414856
21551.820946916938,10834.614978946744,0.26975664496421814
22339.10892732069,12272.96988777071,0.26974111795425415
21361.608881890774,10530.4494625926,0.26925554871559143
20996.296326339245,12304.90060732886,0.26897868514060974
21443.15496531129,11008.972906723617,0.26917779445648193
21436.0943287462,11227.20796502754,0.2708292305469513
21949.548329874873,12219.449077378957,0.27077367901802063
21240.643427997828,10251.011094927786,0.26976022124290466
21940.91056764126,11322.215289205311,0.28191810846328735
21704.972327128053,11978.782040173186,0.2698095440864563
21363.199022948742,11308.820492092518,0.26963675022125244
21605.17088676989,11990.938843522219,0.2691882848739624
21559.654796645045,10761.307426609097,0.27148088812828064
21266.192071586847,11042.301178917287,0.2690437436103821
21604.317317724228,11839.153638246933,0.26909154653549194
22066.699779510498,11145.358740247784,0.27274787425994873
20967.4008885324,11562.093317262827,0.27006667852401733
22453.48184772767,11726.268138158133,0.26997503638267517
20948.215497136116,11122.580902360378,0.26895633339881897
20995.49092838168,11505.204384565352,0.27013590931892395
22385.679688405246,11417.067765664307,0.26929229497909546
21277.86079263687,12154.9343807362,0.26922768354415894
21746.236416846514,11386.656485155223,0.27065420150756836
21614.292411223054,11314.523770306258,0.2690984010696411
21935.98671849072,11665.480583856812,0.27272242307662964
21497.983354374766,11003.991424091158,0.2692967355251312
21802.716911539435,11284.28121948987,0.27758172154426575
22147.259239822626,11729.062329700215,0.27025896310806274
21810.222830042243,12464.62857762724,0.2692871689796448
21317.571028769016,11538.926264369858,0.2693047821521759
21981.72438854724,11727.62355447607,0.27039235830307007
21977.319740258157,12068.81681782007,0.2717956602573395
21026.41492781043,11368.385896187274,0.2692851126194
21735.53437140584,11247.593073699622,0.2706177532672882
21694.500668227673,11390.442877370862,0.2707727551460266
23054.381873741746,12406.255682036279,0.273372083902359
21390.552066370845,11601.84610998444,0.269942045211792
22088.171352356672,11461.620351463554,0.27295953035354614
21452.419446840882,11613.036875486372,0.26907476782798767
21759.03061540425,11016.187241151927,0.26920005679130554
21941.526605829597,11230.473414376376,0.2705731689929962
21601.79445424676,11544.390916816888,0.2740635871887207
20983.21076697111,11823.757003491277,0.2693222165107727
21676.195796221495,11845.321287768891,0.2711377739906311
21535.31877708435,10928.40394195914,0.2697522044181824
22041.355173371732,11472.988749228416,0.27198320627212524
21478.84118255973,11718.946604042312,0.26987552642822266
20744.72610795498,11995.324340153484,0.26924461126327515
21439.23917222023,11360.678584028034,0.29955101013183594
22459.417599197477,11550.737409921361,0.27024975419044495
21529.930618062615,12248.399866931139,0.26912108063697815
21997.76698780805,11072.959015354512,0.27200478315353394
21160.470326691866,11433.016242414711,0.26954618096351624
21246.191803634167,11527.099157901479,0.2702464163303375
21338.905232667923,11108.453009605406,0.2704305648803711
21437.210256919265,11013.325810894368,0.2698136568069458
22031.42955957353,11464.480742249636,0.27654823660850525
21051.342793911695,11208.190934944896,0.2711949348449707
21590.586294069886,11838.90702363895,0.2691822946071625
21449.257343828678,10664.368194393812,0.2692270576953888
21291.996212929487,11593.941734151913,0.27014389634132385
21426.809758245945,11608.383161682634,0.2713128626346588
21608.2552511245,12708.358216352759,0.2706766128540039
21948.387060046196,11802.560493024297,0.2884582579135895
21038.343390762806,11805.591229294425,0.26947253942489624
20419.552871972322,11340.764993030576,0.26906827092170715
20823.77790516615,11564.452716328202,0.26968854665756226
21669.14626517892,11189.798291906713,0.2693893611431122
21396.65331311524,10412.291197329758,0.27188777923583984
19887.555760622025,10823.68704883754,0.2689531445503235
21551.346097409725,11589.952292919157,0.2701181471347809
21349.919081568718,11518.582600431515,0.26894333958625793
20039.146850287914,11490.945937545968,0.2714231312274933
20926.72708916664,11448.246846750377,0.2694072127342224
21101.86683806777,11512.067863838745,0.27585268020629883
21176.570221960545,12309.970143254845,0.26947569847106934
21975.973284073174,12558.01979190856,0.26916563510894775
20663.824993669987,12814.860384970902,0.2690281867980957
22241.92324424535,11287.719086978583,0.2865789234638214
21529.844603314996,11600.022156089542,0.28270646929740906
21908.89865142107,11207.19183519855,0.27014434337615967
21788.308380275965,11204.68352346122,0.269176185131073
21258.031139463186,10735.13065111637,0.2694433033466339
21172.984623640776,10662.147145628927,0.2694028317928314
21676.709762632847,12262.704671025274,0.2938058376312256
21651.90695744753,11631.3682148559,0.27083033323287964
21724.18396151066,11321.96192641556,0.2702135741710663
22108.81085984409,11076.583752989767,0.28498801589012146
21092.947618037462,11826.493328326846,0.27592766284942627
21503.53215442598,11576.99437560886,0.27040842175483704
20993.823260873556,11284.918449036775,0.2689921259880066
21044.95591595769,11950.85122362524,0.2690240442752838
21340.56709983945,11497.175858953966,0.26947203278541565
21015.00184598565,11233.11454374343,0.26916852593421936
21786.094349354506,10877.551991350947,0.2750578224658966
21276.22495624423,11319.776052024214,0.27216362953186035
21269.43983566761,11204.355251662431,0.26911303400993347
22402.44936339557,11556.984314952044,0.27036741375923157
21737.52431127429,10739.23153375089,0.27008238434791565
20964.183823794127,11010.593811601399,0.26897016167640686
22463.603815298527,11689.342062376438,0.2919233739376068
21701.07252033055,12572.200798302887,0.26942938566207886
20956.735625714064,10063.260817825792,0.269147127866745
21604.976080343127,11305.566275741903,0.2768789529800415
21631.792804837227,12170.519076000897,0.26931339502334595
22483.26020110026,11054.959057815371,0.2743271291255951
20920.568263471127,11484.435241479425,0.27231886982917786
22248.60045734048,10978.039912126957,0.26958927512168884
21818.824870690703,11268.88748519495,0.27025526762008667
21361.590773522854,11256.372148014603,0.2690209448337555
21777.578606396914,11948.954607320948,0.2702598571777344
21116.54706558585,11509.950913112609,0.27030324935913086
21320.71240618825,11172.917006865142,0.27086085081100464
20897.351638138294,10924.417267061768,0.2703467309474945
20932.864128232002,11378.12400029972,0.27497804164886475
22075.840119689703,11618.783409126101,0.2732544541358948
21835.65263746679,10657.201340340076,0.288310706615448
21390.11371654272,10857.753748156128,0.26988983154296875
20614.16958528757,12282.071902401744,0.2692507803440094
21795.458073228598,11470.89632667601,0.2690969705581665
22169.375498861074,11879.38920259848,0.26904505491256714
21316.821370631456,11143.187519051133,0.26939061284065247
20620.913113206625,11299.686086189,0.2690487802028656
20924.571768969297,11312.162493485956,0.2694644629955292
21945.75561709702,11899.021205802446,0.2750402092933655
20797.933868825436,10436.897029638289,0.268958181142807
20775.524197638035,11156.579667188225,0.2691512107849121
22286.652345407754,11264.818189080803,0.2695216238498688
21178.82202580571,11051.690892428158,0.2757032811641693
21494.402778297663,11063.60477799922,0.27641940116882324
21126.873220920563,11656.660215699112,0.26963165402412415
21400.25411963463,12199.510807316748,0.2993030250072479
21609.850343689322,11894.409431319682,0.2693619728088379
21458.563276544213,11626.838642448185,0.2701683044433594
21006.44408595562,11041.213019937275,0.2702651917934418
20803.90637639165,11896.711064272558,0.2690288722515106
21998.04437829554,12113.208386134354,0.26905086636543274
21591.823534160852,11535.960467822848,0.282318115234375
21096.256780803204,11587.941100032998,0.27104076743125916
22505.379395674914,11642.83489297237,0.2747325599193573
21693.060062676668,12044.814700486137,0.27005013823509216
21626.394813537598,11282.326912518589,0.26947566866874695
21760.122988551855,11583.54623139277,0.2719767987728119
21297.47385275364,12415.099438302217,0.2760848104953766
21481.30653782189,10899.584829971192,0.2692809998989105
21791.302273526788,11567.482406839727,0.2747259736061096
21192.638852000237,11877.006549550219,0.26969432830810547
22049.435325197875,11501.466679852454,0.2790348529815674
21863.169222086668,11242.997167922555,0.26991507411003113
21397.059124469757,10842.842228032647,0.26925939321517944
21444.906101077795,11137.49309311062,0.28172940015792847
20945.65967077017,12050.90035331249,0.27125102281570435
21230.74013134837,11688.21339754015,0.27086034417152405
21455.66989888251,11267.260812927036,0.26956960558891296
21037.21671074629,11120.199976176022,0.2695823311805725
21206.75446626544,12077.931071389465,0.2692202627658844
21864.69739857316,12226.649663958697,0.2689649164676666
21275.150762200356,11035.640178628264,0.26996636390686035
20719.965178370476,11369.747000258414,0.2699165940284729
21390.045880898833,10513.34016445279,0.26904332637786865
21351.685496270657,11767.10896097368,0.27208220958709717
21169.853007763624,11405.14452484995,0.26977095007896423
21754.821763843298,11931.455490611492,0.2702728807926178
21767.29899522662,11668.668835682793,0.27014172077178955
21178.314001202583,11706.264532283878,0.2690109312534332
20661.95643645525,12067.539005592464,0.269140362739563
20519.25004774332,10504.356984883545,0.26895445585250854
21479.85808059573,11384.825238194315,0.2705754339694977
21749.40283474326,11038.507309213279,0.2714366912841797
21698.95454864204,11799.831522030288,0.2725678086280823
21942.96261355281,12043.166350208221,0.2691386640071869
21214.339467406273,11991.65069706179,0.26962125301361084
21266.65977677703,11485.552606254814,0.2701840102672577
20894.31862798333,11517.639749504624,0.26965320110321045
21806.3965177536,10954.95204348862,0.26944735646247864
21519.86859025061,12292.84947799146,0.2694169580936432
22179.995278552175,12352.38416738063,0.2734034061431885
21028.667014598846,11060.489716701208,0.27590063214302063
21617.95426274836,11333.764487944542,0.2698208689689636
